"Distance [mm]","Voltage [V]","MagE [V_per_meter]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []"
14.4288,16.3872393854198,9204.83126805076,-0.0002,0,-0.0036288,0,0,-1
14.4504,16.1885287706846,9202.00444698519,-0.0002,0,-0.0036504,0,0,-1
14.472,15.9898820045669,9198.72286220107,-0.0002,0,-0.003672,0,0,-1
14.4936,15.7913227276171,9195.41620778547,-0.0002,0,-0.0036936,0,0,-1
14.5152,15.5928509398355,9192.08521465932,-0.0002,0,-0.0037152,0,0,-1
14.5368,15.3944666412219,9188.73064074369,-0.0002,0,-0.0037368,0,0,-1
14.5584,15.1961698317763,9185.35327095978,-0.0002,0,-0.0037584,0,0,-1
14.58,14.9979605114989,9181.95391722893,-0.0002,0,-0.00378,0,0,-1
14.6016,14.7998386803894,9178.53341847259,-0.0002,0,-0.0038016,0,0,-1
14.6232,14.601804338448,9175.09264061237,-0.0002,0,-0.0038232,0,0,-1
14.6448,14.4038574856747,9171.63247656994,-0.0002,0,-0.0038448,0,0,-1
14.6664,14.2059981220694,9168.15384626721,-0.0002,0,-0.0038664,0,0,-1
14.688,14.0082262476322,9164.65769662611,-0.0002,0,-0.003888,0,0,-1
14.7096,13.8105418623631,9161.14500156877,-0.0002,0,-0.0039096,0,0,-1
14.7312,13.612944966262,9157.61676201742,-0.0002,0,-0.0039312,0,0,-1
14.7528,13.4154355593289,9154.07400589443,-0.0002,0,-0.0039528,0,0,-1
14.7744,13.2180136415639,9150.51778812231,-0.0002,0,-0.0039744,0,0,-1
14.796,13.0206792129669,9146.94919062367,-0.0002,0,-0.003996,0,0,-1
14.8176,12.823432273538,9143.36932232126,-0.0002,0,-0.0040176,0,0,-1
14.8392,12.6262728232772,9139.77931913797,-0.0002,0,-0.0040392,0,0,-1
14.8608,12.4292008621844,9136.18034399682,-0.0002,0,-0.0040608,0,0,-1
14.8824,12.2322163902597,9132.57358682097,-0.0002,0,-0.0040824,0,0,-1
14.904,12.035319407503,9128.96026453365,-0.0002,0,-0.004104,0,0,-1
14.9256,11.8385099139144,9125.34162105833,-0.0002,0,-0.0041256,0,0,-1
14.9472,11.6418225156255,9121.85006237611,-0.0002,0,-0.0041472,0,0,-1
14.9688,11.4453982147199,9118.62145432453,-0.0002,0,-0.0041688,0,0,-1
14.9904,11.2491587328903,9115.04904334882,-0.0002,0,-0.0041904,0,0,-1
15.012,11.0531040701368,9111.05700914571,-0.0002,0,-0.004212,0,0,-1
15.0336,10.8572342264592,9106.5761097608,-0.0002,0,-0.0042336,0,0,-1
15.0552,10.6615492018577,9101.5436815886,-0.0002,0,-0.0042552,0,0,-1
15.0768,10.4660489963322,9095.90363937244,-0.0002,0,-0.0042768,0,0,-1
15.0984,10.2707336098828,9089.60647620457,-0.0002,0,-0.0042984,0,0,-1
15.12,10.0756030425093,9082.60926352606,-0.0002,0,-0.00432,0,0,-1
15.1416,9.8806572942119,9074.87565112693,-0.0002,0,-0.0043416,0,0,-1
15.1632,9.68589636499051,9066.37586714601,-0.0002,0,-0.0043632,0,0,-1
15.1848,9.49132025484512,9057.08671807099,-0.0002,0,-0.0043848,0,0,-1
15.2064,9.29727774695325,9048.50006922006,-0.0002,0,-0.0044064,0,0,-1
15.228,9.10376018527287,9041.46323600846,-0.0002,0,-0.004428,0,0,-1
15.2496,8.91054888675982,9035.26512242954,-0.0002,0,-0.0044496,0,0,-1
15.2712,8.7176438514141,9029.91057350925,-0.0002,0,-0.0044712,0,0,-1
15.2928,8.52504507923571,9025.40450577445,-0.0002,0,-0.0044928,0,0,-1
15.3144,8.33275257022462,9021.75190725299,-0.0002,0,-0.0045144,0,0,-1
15.336,8.14076632438088,9018.95783747358,-0.0002,0,-0.004536,0,0,-1
15.3576,7.94908634170447,9017.02742746598,-0.0002,0,-0.0045576,0,0,-1
15.3792,7.7577126221954,9015.96587976082,-0.0002,0,-0.0045792,0,0,-1
15.4008,7.56664516585365,9015.77846838968,-0.0002,0,-0.0046008,0,0,-1
15.4224,7.37588397267923,9016.47053888508,-0.0002,0,-0.0046224,0,0,-1
15.444,7.1854290426721,9018.04750828053,-0.0002,0,-0.004644,0,0,-1
15.4656,6.99491735302685,9061.272879773,-0.0002,0,-0.0046656,0,0,-1
15.4872,6.80452486539161,9089.83605680013,-0.0002,0,-0.0046872,0,0,-1
15.5088,6.61426726820912,9101.23904763704,-0.0002,0,-0.0047088,0,0,-1
15.5304,6.42414456147939,9095.79721694793,-0.0002,0,-0.0047304,0,0,-1
15.552,6.23415674520241,9073.884269913,-0.0002,0,-0.004752,0,0,-1
15.5736,6.04430381937818,9035.93225222851,-0.0002,0,-0.0047736,0,0,-1
15.5952,5.85458578400673,8982.43155010672,-0.0002,0,-0.0047952,0,0,-1
15.6168,5.66500263908805,8913.93089027591,-0.0002,0,-0.0048168,0,0,-1
15.6384,5.48365955385255,9078.27551734445,-0.0002,0,-0.0048384,0,0,-1
15.66,5.29932793213217,9363.14193496564,-0.0002,0,-0.00486,0,0,-1
15.6816,5.10811709519044,9686.81514304977,-0.0002,0,-0.0048816,0,0,-1
15.7032,4.91002704302743,10052.3302053116,-0.0002,0,-0.0049032,0,0,-1
15.7248,4.7050577756431,10464.1794255624,-0.0002,0,-0.0049248,0,0,-1
15.7464,4.49320929303745,10928.3123477101,-0.0002,0,-0.0049464,0,0,-1
15.768,4.27448159521049,11452.1357557586,-0.0002,0,-0.004968,0,0,-1
15.7896,4.04887468216222,12044.5136738086,-0.0002,0,-0.0049896,0,0,-1
15.8112,3.8902009982627,12180.5734577996,-0.000211200000000001,0,-0.005,1,0,0
15.8328,3.80309815608394,11874.3933641634,-0.0002328,0,-0.005,1,0,0
15.8544,3.72216820164622,11609.8759867767,-0.000254399999999999,0,-0.005,1,0,0
15.876,3.64741113494954,11382.8342318057,-0.000276,0,-0.005,1,0,0
15.8976,3.5788269559939,11189.2613266117,-0.0002976,0,-0.005,1,0,0
15.9192,3.51641566477931,11025.3308197509,-0.000319199999999999,0,-0.005,1,0,0
15.9408,3.46017726130575,10887.3965809749,-0.0003408,0,-0.005,1,0,0
15.9624,3.41011174557324,10771.9928012305,-0.0003624,0,-0.005,1,0,0
15.984,3.36621911758177,10675.8339926595,-0.000383999999999999,0,-0.005,1,0,0
16.0056,3.32849937733134,10595.8149885989,-0.0004056,0,-0.005,1,0,0
16.0272,3.29695252482195,10529.010943581,-0.0004272,0,-0.005,1,0,0
16.0488,3.27157856005361,10472.6773333332,-0.000448799999999999,0,-0.005,1,0,0
16.0704,3.25237748302631,10424.249954778,-0.000470399999999999,0,-0.005,1,0,0
16.092,3.23934929374004,10381.344926033,-0.000492000000000001,0,-0.005,1,0,0
16.1136,3.23249399219483,10341.7586864112,-0.000513600000000001,0,-0.005,1,0,0
16.1352,3.23181157839065,10303.4679964206,-0.0005352,0,-0.005,1,0,0
16.1568,3.23527683832341,10265.1055554437,-0.0005568,0,-0.005,1,0,0
16.1784,3.22571883441224,10230.8722376416,-0.000578399999999999,0,-0.005,1,0,0
16.2,3.21667729637882,10198.5828185273,-0.000600000000000002,0,-0.005,1,0,0
16.2216,3.20815222422316,10168.2368968088,-0.000621600000000001,0,-0.005,1,0,0
16.2432,3.20014361794526,10139.8344883317,-0.000643200000000001,0,-0.005,1,0,0
16.2648,3.19265147754512,10113.37602608,-0.0006648,0,-0.005,1,0,0
16.2864,3.18567580302273,10088.8623601753,-0.0006864,0,-0.005,1,0,0
16.308,3.1792165943781,10066.2947578776,-0.000707999999999999,0,-0.005,1,0,0
16.3296,3.17327385161123,10045.6749035847,-0.000729600000000002,0,-0.005,1,0,0
16.3512,3.16784757472212,10027.0048988324,-0.000751200000000001,0,-0.005,1,0,0
16.3728,3.16293776371076,10010.2872622947,-0.000772800000000001,0,-0.005,1,0,0
16.3944,3.15854441857716,9995.52492978327,-0.0007944,0,-0.005,1,0,0
16.416,3.15466753932132,9982.7212542481,-0.000816,0,-0.005,1,0,0
16.4376,3.15130712594324,9971.88000577708,-0.000837599999999999,0,-0.005,1,0,0
16.4592,3.14846317844291,9963.0053715961,-0.000859200000000002,0,-0.005,1,0,0
16.4808,3.14613569682034,9956.10195606906,-0.000880800000000001,0,-0.005,1,0,0
16.5024,3.14432468107553,9951.17478069793,-0.000902400000000001,0,-0.005,1,0,0
16.524,3.14303013120847,9948.22928412261,-0.000924,0,-0.005,1,0,0
16.5456,3.14225204721918,9947.27132212105,-0.0009456,0,-0.005,1,0,0
16.5672,3.14199042910764,9948.30716760922,-0.000967199999999999,0,-0.005,1,0,0
16.5888,3.14224527687385,9951.34351064107,-0.000988800000000002,0,-0.005,1,0,0
16.6104,3.1382179403366,399.745381362196,-0.001,0,-0.0050104,0,0,-1
16.632,3.1290358879155,410.564609462929,-0.001,0,-0.005032,0,0,-1
16.6536,3.1196907051036,421.119490118505,-0.001,0,-0.0050536,0,0,-1
16.6752,3.1101823919009,431.410044029589,-0.001,0,-0.0050752,0,0,-1
16.6968,3.10051094830741,441.436317641503,-0.001,0,-0.0050968,0,0,-1
16.7184,3.09067637432312,451.198383144239,-0.001,0,-0.0051184,0,0,-1
16.74,3.08067866994803,460.696338472452,-0.001,0,-0.00514,0,0,-1
16.7616,3.07051783518215,469.930307305461,-0.001,0,-0.0051616,0,0,-1
16.7832,3.06019387002547,478.900439067254,-0.001,0,-0.0051832,0,0,-1
16.8048,3.049706774478,487.606908926476,-0.001,0,-0.0052048,0,0,-1
16.8264,3.03905654853973,496.049917796447,-0.001,0,-0.0052264,0,0,-1
16.848,3.02824319221066,504.22969233514,-0.001,0,-0.005248,0,0,-1
16.8696,3.0172667054908,512.146484945202,-0.001,0,-0.0052696,0,0,-1
16.8912,3.00612708838014,519.800573773938,-0.001,0,-0.0052912,0,0,-1
16.9128,2.99482434087869,527.192262713324,-0.001,0,-0.0053128,0,0,-1
16.9344,2.98335846298643,534.321881399997,-0.001,0,-0.0053344,0,0,-1
16.956,2.97172945470339,541.18978521526,-0.001,0,-0.005356,0,0,-1
16.9776,2.95993731602954,547.796355285078,-0.001,0,-0.0053776,0,0,-1
16.9992,2.9479820469649,554.141998480083,-0.001,0,-0.0053992,0,0,-1
17.0208,2.93586364750947,560.227147415572,-0.001,0,-0.0054208,0,0,-1
17.0424,2.92358211766324,566.052260451506,-0.001,0,-0.0054424,0,0,-1
17.064,2.9111374574262,571.61782169251,-0.001,0,-0.005464,0,0,-1
17.0856,2.89852966679838,576.924340987876,-0.001,0,-0.0054856,0,0,-1
17.1072,2.88575874577976,581.972353931558,-0.001,0,-0.0055072,0,0,-1
17.1288,2.87282469437034,586.762421862176,-0.001,0,-0.0055288,0,0,-1
17.1504,2.85972751257013,591.295131863014,-0.001,0,-0.0055504,0,0,-1
17.172,2.84646720037912,595.571096762022,-0.001,0,-0.005572,0,0,-1
17.1936,2.83342947897533,598.334261051612,-0.001,0,-0.0055936,0,0,-1
17.2152,2.82048405434326,600.536267067992,-0.001,0,-0.0056152,0,0,-1
17.2368,2.80749523450848,602.706208600924,-0.001,0,-0.0056368,0,0,-1
17.2584,2.79446301947101,604.844051213535,-0.001,0,-0.0056584,0,0,-1
17.28,2.78138740923082,606.949766219684,-0.001,0,-0.00568,0,0,-1
17.3016,2.76826840378794,609.023330683968,-0.001,0,-0.0057016,0,0,-1
17.3232,2.75510600314235,611.064727421711,-0.001,0,-0.0057232,0,0,-1
17.3448,2.74190020729406,613.073944998973,-0.001,0,-0.0057448,0,0,-1
17.3664,2.72865101624307,615.050977732548,-0.001,0,-0.0057664,0,0,-1
17.388,2.71535842998938,616.995825689966,-0.001,0,-0.005788,0,0,-1
17.4096,2.70202244853298,618.908494689485,-0.001,0,-0.0058096,0,0,-1
17.4312,2.68864307187388,620.788996300101,-0.001,0,-0.0058312,0,0,-1
17.4528,2.67522030001207,622.637347841542,-0.001,0,-0.0058528,0,0,-1
17.4744,2.66175413294757,624.453572384269,-0.001,0,-0.0058744,0,0,-1
17.496,2.64824457068036,626.237698749478,-0.001,0,-0.005896,0,0,-1
17.5176,2.63469161321045,627.989761509099,-0.001,0,-0.0059176,0,0,-1
17.5392,2.62109526053784,629.709800985792,-0.001,0,-0.0059392,0,0,-1
17.5608,2.60745551266252,631.397863252954,-0.001,0,-0.0059608,0,0,-1
17.5824,2.5937723695845,633.054000134714,-0.001,0,-0.0059824,0,0,-1
17.604,2.58004583130378,634.678269205935,-0.001,0,-0.006004,0,0,-1
17.6256,2.56627589782035,636.270733792212,-0.001,0,-0.0060256,0,0,-1
17.6472,2.55246256913423,637.831462969879,-0.001,0,-0.0060472,0,0,-1
17.6688,2.5386058452454,639.360531565996,-0.001,0,-0.0060688,0,0,-1
17.6904,2.52470572615386,640.85802015836,-0.001,0,-0.0060904,0,0,-1
17.712,2.51076221185963,642.324015075502,-0.001,0,-0.006112,0,0,-1
17.7336,2.49677530236269,643.758608396689,-0.001,0,-0.0061336,0,0,-1
17.7552,2.48274499766305,645.161897951915,-0.001,0,-0.0061552,0,0,-1
17.7768,2.46881229947215,645.20783608841,-0.001,0,-0.0061768,0,0,-1
17.7984,2.45488551366807,645.18643073545,-0.001,0,-0.0061984,0,0,-1
17.82,2.44095848461603,645.166228270802,-0.001,0,-0.00622,0,0,-1
17.8416,2.42703121231603,645.147228877892,-0.001,0,-0.0062416,0,0,-1
17.8632,2.41310369676807,645.129432761309,-0.001,0,-0.0062632,0,0,-1
17.8848,2.39917593797215,645.112840146812,-0.001,0,-0.0062848,0,0,-1
17.9064,2.38524793592827,645.097451281324,-0.001,0,-0.0063064,0,0,-1
17.928,2.37131969063644,645.08326643293,-0.001,0,-0.006328,0,0,-1
17.9496,2.35739120209664,645.070285890883,-0.001,0,-0.0063496,0,0,-1
17.9712,2.34346247030888,645.058509965602,-0.001,0,-0.0063712,0,0,-1
17.9928,2.32953349527317,645.047938988672,-0.001,0,-0.0063928,0,0,-1
18.0144,2.31560427698949,645.03857331284,-0.001,0,-0.0064144,0,0,-1
18.036,2.30167481545786,645.030413312023,-0.001,0,-0.006436,0,0,-1
18.0576,2.28774511067827,645.023459381299,-0.001,0,-0.0064576,0,0,-1
18.0792,2.27381516265072,645.017711936915,-0.001,0,-0.0064792,0,0,-1
18.1008,2.25988497137521,645.01317141628,-0.001,0,-0.0065008,0,0,-1
18.1224,2.24595453685174,645.009838277973,-0.001,0,-0.0065224,0,0,-1
18.144,2.23202385908031,645.007713001735,-0.001,0,-0.006544,0,0,-1
18.1656,2.21809293806092,645.00679608847,-0.001,0,-0.0065656,0,0,-1
18.1872,2.20416177379358,645.007088060255,-0.001,0,-0.0065872,0,0,-1
18.2088,2.19023036627827,645.008589460325,-0.001,0,-0.0066088,0,0,-1
18.2304,2.17629871551501,645.011300853085,-0.001,0,-0.0066304,0,0,-1
18.252,2.16236682150378,645.015222824103,-0.001,0,-0.006652,0,0,-1
18.2736,2.1484346842446,645.020355980113,-0.001,0,-0.0066736,0,0,-1
18.2952,2.13450230373745,645.026700949017,-0.001,0,-0.0066952,0,0,-1
18.3168,2.12056967998235,645.034258379879,-0.001,0,-0.0067168,0,0,-1
18.3384,2.10663681297929,645.043028942928,-0.001,0,-0.0067384,0,0,-1
18.36,2.09270370272827,645.053013329563,-0.001,0,-0.00676,0,0,-1
18.3816,2.07877034922929,645.064212252343,-0.001,0,-0.0067816,0,0,-1
18.4032,2.06483675248235,645.076626444997,-0.001,0,-0.0068032,0,0,-1
18.4248,2.05090291248746,645.090256662415,-0.001,0,-0.0068248,0,0,-1
18.4464,2.0369688292446,645.105103680655,-0.001,0,-0.0068464,0,0,-1
18.468,2.02303450275378,645.121168296941,-0.001,0,-0.006868,0,0,-1
18.4896,2.00909993301501,645.138451329662,-0.001,0,-0.0068896,0,0,-1
18.5112,1.99516512002827,645.156953618372,-0.001,0,-0.0069112,0,0,-1
18.5328,1.98123006379358,645.176676023789,-0.001,0,-0.0069328,0,0,-1
18.5544,1.96729476431092,645.1976194278,-0.001,0,-0.0069544,0,0,-1
18.576,1.95335922158031,645.219784733454,-0.001,0,-0.006976,0,0,-1
18.5976,1.93942343560174,645.243172864967,-0.001,0,-0.0069976,0,0,-1
18.6192,1.92548740637521,645.26778476772,-0.001,0,-0.0070192,0,0,-1
18.6408,1.91155113390072,645.29362140826,-0.001,0,-0.0070408,0,0,-1
18.6624,1.89761461817827,645.320683774299,-0.001,0,-0.0070624,0,0,-1
18.684,1.88367785920786,645.348972874712,-0.001,0,-0.007084,0,0,-1
18.7056,1.8697408569895,645.378489739547,-0.001,0,-0.0071056,0,0,-1
18.7272,1.85580361152317,645.409235420008,-0.001,0,-0.0071272,0,0,-1
18.7488,1.84186612280888,645.44121098847,-0.001,0,-0.0071488,0,0,-1
18.7704,1.82792839084664,645.474417538472,-0.001,0,-0.0071704,0,0,-1
18.792,1.81399041563644,645.50885618472,-0.001,0,-0.007192,0,0,-1
18.8136,1.80005219717827,645.544528063081,-0.001,0,-0.0072136,0,0,-1
18.8352,1.78611373547215,645.581434330594,-0.001,0,-0.0072352,0,0,-1
18.8568,1.77216790129222,645.619564244004,-0.001,0,-0.0072568,0,0,-1
18.8784,1.75820661042402,645.657211680613,-0.001,0,-0.0072784,0,0,-1
18.9,1.74424553737672,645.693519924639,-0.001,0,-0.0073,0,0,-1
18.9216,1.73028468215031,645.72848832516,-0.001,0,-0.0073216,0,0,-1
18.9432,1.71632404474479,645.762116252958,-0.001,0,-0.0073432,0,0,-1
18.9648,1.70236362516017,645.794403100515,-0.001,0,-0.0073648,0,0,-1
18.9864,1.68840342339643,645.82534828202,-0.001,0,-0.0073864,0,0,-1
19.008,1.67444343945359,645.854951233368,-0.001,0,-0.007408,0,0,-1
19.0296,1.66048367333164,645.883211412155,-0.001,0,-0.0074296,0,0,-1
19.0512,1.64652412503059,645.910128297683,-0.001,0,-0.0074512,0,0,-1
19.0728,1.63256479455043,645.935701390958,-0.001,0,-0.0074728,0,0,-1
19.0944,1.61860568189116,645.959930214693,-0.001,0,-0.0074944,0,0,-1
19.116,1.60464678705278,645.9828143133,-0.001,0,-0.007516,0,0,-1
19.1376,1.59068811003529,646.0043532529,-0.001,0,-0.0075376,0,0,-1
19.1592,1.5767296508387,646.024546621315,-0.001,0,-0.0075592,0,0,-1
19.1808,1.562771409463,646.043394028075,-0.001,0,-0.0075808,0,0,-1
19.2024,1.5488133859082,646.06089510441,-0.001,0,-0.0076024,0,0,-1
19.224,1.53485558017428,646.077049503259,-0.001,0,-0.007624,0,0,-1
19.2456,1.52089799226126,646.091856899261,-0.001,0,-0.0076456,0,0,-1
19.2672,1.50694062216913,646.105316988763,-0.001,0,-0.0076672,0,0,-1
19.2888,1.49298346989789,646.117429489813,-0.001,0,-0.0076888,0,0,-1
19.3104,1.47902653544755,646.128194142166,-0.001,0,-0.0077104,0,0,-1
19.332,1.4650698188181,646.13761070728,-0.001,0,-0.007732,0,0,-1
19.3536,1.45111332000954,646.145678968318,-0.001,0,-0.0077536,0,0,-1
19.3752,1.43715703902187,646.152398730148,-0.001,0,-0.0077752,0,0,-1
19.3968,1.4232009758551,646.157769819339,-0.001,0,-0.0077968,0,0,-1
19.4184,1.40924513050922,646.161792084168,-0.001,0,-0.0078184,0,0,-1
19.44,1.39528950298423,646.164465394616,-0.001,0,-0.00784,0,0,-1
19.4616,1.38133409328014,646.165789642366,-0.001,0,-0.0078616,0,0,-1
19.4832,1.36737890139693,646.165764740807,-0.001,0,-0.0078832,0,0,-1
19.5048,1.35342392733462,646.164390625033,-0.001,0,-0.0079048,0,0,-1
19.5264,1.3394691710932,646.161667251841,-0.001,0,-0.0079264,0,0,-1
19.548,1.32551463267268,646.157594599732,-0.001,0,-0.007948,0,0,-1
19.5696,1.31156031207304,646.152172668914,-0.001,0,-0.0079696,0,0,-1
19.5912,1.2976062092943,646.145401481294,-0.001,0,-0.0079912,0,0,-1
19.6128,1.28365232433645,646.137281080491,-0.001,0,-0.0080128,0,0,-1
19.6344,1.2696986571995,646.127811531821,-0.001,0,-0.0080344,0,0,-1
19.656,1.25574520788344,646.116992922308,-0.001,0,-0.008056,0,0,-1
19.6776,1.24179197638827,646.104825360683,-0.001,0,-0.0080776,0,0,-1
19.6992,1.22783896271399,646.091308977375,-0.001,0,-0.0080992,0,0,-1
19.7208,1.2138861668606,646.07644392452,-0.001,0,-0.0081208,0,0,-1
19.7424,1.19993358882811,646.060230375961,-0.001,0,-0.0081424,0,0,-1
19.764,1.18598122861651,646.042668527242,-0.001,0,-0.008164,0,0,-1
19.7856,1.1720290862258,646.023758595613,-0.001,0,-0.0081856,0,0,-1
19.8072,1.15807716165599,646.003500820029,-0.001,0,-0.0082072,0,0,-1
19.8288,1.14412506888431,645.991728100087,-0.001,0,-0.0082288,0,0,-1
19.8504,1.13017265051302,645.989123959727,-0.001,0,-0.0082504,0,0,-1
19.872,1.11622022055222,645.986612235544,-0.001,0,-0.008272,0,0,-1
19.8936,1.10226777900192,645.984192926155,-0.001,0,-0.0082936,0,0,-1
19.9152,1.0883153258621,645.981866030221,-0.001,0,-0.0083152,0,0,-1
19.9368,1.07436286113278,645.979631546449,-0.001,0,-0.0083368,0,0,-1
19.9584,1.06041038481395,645.977489473591,-0.001,0,-0.0083584,0,0,-1
19.98,1.04645789690561,645.975439810443,-0.001,0,-0.00838,0,0,-1
20.0016,1.03250539740776,645.973482555847,-0.001,0,-0.0084016,0,0,-1
20.0232,1.0185528863204,645.971617708691,-0.001,0,-0.0084232,0,0,-1
20.0448,1.00460036364353,645.969845267908,-0.001,0,-0.0084448,0,0,-1
20.0664,0.990647829377154,645.968165232473,-0.001,0,-0.0084664,0,0,-1
20.088,0.97669528352127,645.966577601411,-0.001,0,-0.008488,0,0,-1
20.1096,0.962742726075874,645.965082373789,-0.001,0,-0.0085096,0,0,-1
20.1312,0.948790157040972,645.963679548721,-0.001,0,-0.0085312,0,0,-1
20.1528,0.934837576416562,645.962369125365,-0.001,0,-0.0085528,0,0,-1
20.1744,0.920884984202642,645.961151102922,-0.001,0,-0.0085744,0,0,-1
20.196,0.906932380399214,645.960025480644,-0.001,0,-0.008596,0,0,-1
20.2176,0.892979765006277,645.958992257824,-0.001,0,-0.0086176,0,0,-1
20.2392,0.879027138023829,645.9580514338,-0.001,0,-0.0086392,0,0,-1
20.2608,0.865074499451877,645.957203007956,-0.001,0,-0.0086608,0,0,-1
20.2824,0.851121849290413,645.956446979722,-0.001,0,-0.0086824,0,0,-1
20.304,0.837169187539442,645.955783348573,-0.001,0,-0.008704,0,0,-1
20.3256,0.823216514198958,645.955212114027,-0.001,0,-0.0087256,0,0,-1
20.3472,0.809263829268968,645.95473327565,-0.001,0,-0.0087472,0,0,-1
20.3688,0.795311132749471,645.954346833052,-0.001,0,-0.0087688,0,0,-1
20.3904,0.781358424640463,645.954052785887,-0.001,0,-0.0087904,0,0,-1
20.412,0.767405704941947,645.953851133857,-0.001,0,-0.008812,0,0,-1
20.4336,0.753452973653921,645.953741876705,-0.001,0,-0.0088336,0,0,-1
20.4552,0.739500230776387,645.953725014225,-0.001,0,-0.0088552,0,0,-1
20.4768,0.725547476309346,645.95380054625,-0.001,0,-0.0088768,0,0,-1
20.4984,0.711594710252795,645.953968472663,-0.001,0,-0.0088984,0,0,-1
20.52,0.697641932606735,645.954228793389,-0.001,0,-0.00892,0,0,-1
20.5416,0.683689143371167,645.9545815084,-0.001,0,-0.0089416,0,0,-1
20.5632,0.669736342546087,645.955026617712,-0.001,0,-0.0089632,0,0,-1
20.5848,0.655783530131502,645.955564121387,-0.001,0,-0.0089848,0,0,-1
20.6064,0.641830706127407,645.956194019531,-0.001,0,-0.0090064,0,0,-1
20.628,0.627877870533803,645.956916312298,-0.001,0,-0.009028,0,0,-1
20.6496,0.613925023350692,645.957730999885,-0.001,0,-0.0090496,0,0,-1
20.6712,0.599972164578071,645.958638082531,-0.001,0,-0.0090712,0,0,-1
20.6928,0.58601929421594,645.959637560527,-0.001,0,-0.0090928,0,0,-1
20.7144,0.572066412264301,645.960729434205,-0.001,0,-0.0091144,0,0,-1
20.736,0.558113518723154,645.961913703943,-0.001,0,-0.009136,0,0,-1
20.7576,0.544160632780902,645.962903238222,-0.001,0,-0.0091576,0,0,-1
20.7792,0.530207801925833,645.963032329444,-0.001,0,-0.0091792,0,0,-1
20.8008,0.516254970761135,645.963157249526,-0.001,0,-0.0092008,0,0,-1
20.8224,0.502302139286814,645.963277998469,-0.001,0,-0.0092224,0,0,-1
20.844,0.488349307502865,645.963394576271,-0.001,0,-0.009244,0,0,-1
20.8656,0.474396475409291,645.96350698293,-0.001,0,-0.0092656,0,0,-1
20.8872,0.46044364300609,645.963615218443,-0.001,0,-0.0092872,0,0,-1
20.9088,0.446490810293262,645.96371928281,-0.001,0,-0.0093088,0,0,-1
20.9304,0.432537977270806,645.963819176027,-0.001,0,-0.0093304,0,0,-1
20.952,0.418585143938725,645.963914898096,-0.001,0,-0.009352,0,0,-1
20.9736,0.404632310297019,645.964006449013,-0.001,0,-0.0093736,0,0,-1
20.9952,0.390679476345685,645.964093828778,-0.001,0,-0.0093952,0,0,-1
21.0168,0.376726642084725,645.964177037388,-0.001,0,-0.0094168,0,0,-1
21.0384,0.362773807514139,645.964256074843,-0.001,0,-0.0094384,0,0,-1
21.06,0.348820972633924,645.964330941142,-0.001,0,-0.00946,0,0,-1
21.0816,0.334868137444085,645.964401636283,-0.001,0,-0.0094816,0,0,-1
21.1032,0.320915301944619,645.964468160265,-0.001,0,-0.0095032,0,0,-1
21.1248,0.306962466135527,645.964530513087,-0.001,0,-0.0095248,0,0,-1
21.1464,0.293009630016809,645.964588694748,-0.001,0,-0.0095464,0,0,-1
21.168,0.279056793588464,645.964642705247,-0.001,0,-0.009568,0,0,-1
21.1896,0.26510395685049,645.964692544583,-0.001,0,-0.0095896,0,0,-1
21.2112,0.251151119802892,645.964738212754,-0.001,0,-0.0096112,0,0,-1
21.2328,0.237198282445667,645.964779709762,-0.001,0,-0.0096328,0,0,-1
21.2544,0.223245444778817,645.964817035603,-0.001,0,-0.0096544,0,0,-1
21.276,0.20929260680234,645.964850190277,-0.001,0,-0.009676,0,0,-1
21.2976,0.195339768516233,645.964879173785,-0.001,0,-0.0096976,0,0,-1
21.3192,0.181386929920504,645.964903986124,-0.001,0,-0.0097192,0,0,-1
21.3408,0.167434091015147,645.964924627297,-0.001,0,-0.0097408,0,0,-1
21.3624,0.153481251800164,645.964941097299,-0.001,0,-0.0097624,0,0,-1
21.384,0.139528412275554,645.964953396133,-0.001,0,-0.009784,0,0,-1
21.4056,0.125575572441318,645.964961523796,-0.001,0,-0.0098056,0,0,-1
21.4272,0.111622732297454,645.964965480288,-0.001,0,-0.0098272,0,0,-1
21.4488,0.0976698918439647,645.96496526561,-0.001,0,-0.0098488,0,0,-1
21.4704,0.0837170510808501,645.964960879763,-0.001,0,-0.0098704,0,0,-1
21.492,0.0697642100081078,645.964952322742,-0.001,0,-0.009892,0,0,-1
21.5136,0.0558113686257392,645.964939594551,-0.001,0,-0.0099136,0,0,-1
21.5352,0.0418585269337452,645.964922695188,-0.001,0,-0.0099352,0,0,-1
21.5568,0.0279056849321214,645.964901624654,-0.001,0,-0.0099568,0,0,-1
21.5784,0.0139528426208745,645.964876382947,-0.001,0,-0.0099784,0,0,-1
21.6,0,645.964846970069,-0.001,0,-0.01,0,0,-1
