"Distance [mm]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []","Voltage [V]"
9.0447006608,-4.99992E-005,0,0.0019053001392,0,0,-1,95.9465901056926,0.682801925484691
9.0666006624,-4.99992E-005,0,0.0018834001376,0,0,-1,95.9465901056926,0.680700695007862
9.088500664,-4.99992E-005,0,0.001861500136,0,0,-1,95.9465901056926,0.678599464531032
9.1104006656,-4.99992E-005,0,0.0018396001344,0,0,-1,95.9465901056926,0.676498234054203
9.1323006672,-4.99992E-005,0,0.0018177001328,0,0,-1,95.9465901056926,0.674397003577374
9.1542006688,-4.99992E-005,0,0.0017958001312,0,0,-1,95.946921242608,0.672295771709813
9.1761006704,-4.99992E-005,0,0.0017739001296,0,0,-1,95.946921242608,0.670194533981085
9.198000672,-4.99992E-005,0,0.001752000128,0,0,-1,95.946921242608,0.668093296252357
9.2199006736,-4.99992E-005,0,0.0017301001264,0,0,-1,95.946921242608,0.665992058523628
9.2418006752,-4.99992E-005,0,0.0017082001248,0,0,-1,95.946921242608,0.6638908207949
9.2637006768,-4.99992E-005,0,0.0016863001232,0,0,-1,95.946921242608,0.661789583066172
9.2856006784,-4.99992E-005,0,0.0016644001216,0,0,-1,95.946921242608,0.659688345337444
9.30750068,-4.99992E-005,0,0.00164250012,0,0,-1,95.946921242608,0.657587107608716
9.3294006816,-4.99992E-005,0,0.0016206001184,0,0,-1,95.946921242608,0.655485869879988
9.3513006832,-4.99992E-005,0,0.0015987001168,0,0,-1,95.946921242608,0.653384632151259
9.3732006848,-4.99992E-005,0,0.0015768001152,0,0,-1,95.946921242608,0.651283394422531
9.3951006864,-4.99992E-005,0,0.0015549001136,0,0,-1,95.946921242608,0.649182156693803
9.417000688,-4.99992E-005,0,0.001533000112,0,0,-1,95.946921242608,0.647080918965075
9.4389006896,-4.99992E-005,0,0.0015111001104,0,0,-1,95.946921242608,0.644979681236346
9.4608006912,-4.99992E-005,0,0.0014892001088,0,0,-1,95.946921242608,0.642878443507618
9.4827006928,-4.99992E-005,0,0.0014673001072,0,0,-1,95.946921242608,0.64077720577889
9.5046006944,-4.99992E-005,0,0.0014454001056,0,0,-1,95.946921242608,0.638675968050162
9.526500696,-4.99992E-005,0,0.001423500104,0,0,-1,95.9473875939552,0.636574722376266
9.5484006976,-4.99992E-005,0,0.0014016001024,0,0,-1,95.9473473056275,0.6344734748756
9.5703006992,-4.99992E-005,0,0.0013797001008,0,0,-1,95.9473070172998,0.632372228257248
9.5922007008,-4.99992E-005,0,0.0013578000992,0,0,-1,95.9472667289722,0.630270982521211
9.6141007024,-4.99992E-005,0,0.0013359000976,0,0,-1,95.9472264406446,0.628169737667488
9.636000704,-4.99992E-005,0,0.001314000096,0,0,-1,95.9471861523169,0.626068493696079
9.6579007056,-4.99992E-005,0,0.0012921000944,0,0,-1,95.9471458639892,0.623967250606985
9.6798007072,-4.99992E-005,0,0.0012702000928,0,0,-1,95.9471055756616,0.621866008400206
9.7017007088,-4.99992E-005,0,0.0012483000912,0,0,-1,95.9470652873339,0.61976476707574
9.7236007104,-4.99992E-005,0,0.0012264000896,0,0,-1,95.9470249990063,0.61766352663359
9.745500712,-4.99992E-005,0,0.001204500088,0,0,-1,95.9469847106787,0.615562287073754
9.7674007136,-4.99992E-005,0,0.0011826000864,0,0,-1,95.946944422351,0.613461048396232
9.7893007152,-4.99992E-005,0,0.0011607000848,0,0,-1,95.9469041340234,0.611359810601025
9.8112007168,-4.99992E-005,0,0.0011388000832,0,0,-1,95.9468638456957,0.609258573688131
9.8331007184,-4.99992E-005,0,0.0011169000816,0,0,-1,95.946823557368,0.607157337657553
9.85500072,-4.99992E-005,0,0.00109500008,0,0,-1,95.9467832690404,0.605056102509289
9.8769007216,-4.99992E-005,0,0.0010731000784,0,0,-1,95.9474052545439,0.602954863673702
9.8988007232,-4.99992E-005,0,0.0010512000768,0,0,-1,95.9473649662162,0.600853615786268
9.9207007248,-4.99992E-005,0,0.0010293000752,0,0,-1,95.9473246778886,0.59875236878115
9.9426007264,-4.99992E-005,0,0.0010074000736,0,0,-1,95.9472843895609,0.596651122658346
9.964500728,-4.99992E-005,0,0.000985500071999999,0,0,-1,95.9472441012333,0.594549877417856
9.9864007296,-4.99992E-005,0,0.0009636000704,0,0,-1,95.9472038129056,0.592448633059681
10.0083007312,-4.99992E-005,0,0.0009417000688,0,0,-1,95.9471635245779,0.590347389583819
10.0302007328,-4.99992E-005,0,0.000919800067199999,0,0,-1,95.9471232362503,0.588246146990273
10.0521007344,-4.99992E-005,0,0.0008979000656,0,0,-1,95.9470829479227,0.586144905279041
10.074000736,-4.99992E-005,0,0.000876000064,0,0,-1,95.947042659595,0.584043664450123
10.0959007376,-4.99992E-005,0,0.000854100062399999,0,0,-1,95.9470023712673,0.58194242450352
10.1178007392,-4.99992E-005,0,0.0008322000608,0,0,-1,95.9469620829397,0.579841185439232
10.1397007408,-4.99992E-005,0,0.000810300059199999,0,0,-1,95.946921794612,0.577739947257257
10.1616007424,-4.99992E-005,0,0.000788400057599999,0,0,-1,95.9468815062844,0.575638709957597
10.183500744,-4.99992E-005,0,0.000766500056,0,0,-1,95.9468412179567,0.573537473540252
10.2054007456,-4.99992E-005,0,0.000744600054399999,0,0,-1,95.946800929629,0.571436238005221
10.2273007472,-4.99992E-005,0,0.000722700052799999,0,0,-1,95.9467606413014,0.569335003352504
10.2492007488,-4.99992E-005,0,0.0007008000512,0,0,-1,95.9473826268041,0.567233756866479
10.2711007504,-4.99992E-005,0,0.000678900049600001,0,0,-1,95.9473423384764,0.565132509474593
10.293000752,-4.99992E-005,0,0.000657000048,0,0,-1,95.9473020501487,0.563031262965022
10.3149007536,-4.99992E-005,0,0.0006351000464,0,0,-1,95.947261761821,0.560930017337765
10.3368007552,-4.99992E-005,0,0.000613200044800001,0,0,-1,95.9472214734934,0.558828772592823
10.3587007568,-4.99992E-005,0,0.0005913000432,0,0,-1,95.9471811851658,0.556727528730195
10.3806007584,-4.99992E-005,0,0.0005694000416,0,0,-1,95.9471408968382,0.554626285749882
10.40250076,-4.99992E-005,0,0.000547500040000001,0,0,-1,95.9471006085105,0.552525043651883
10.4244007616,-4.99992E-005,0,0.0005256000384,0,0,-1,95.9470603201828,0.550423802436198
10.4463007632,-4.99992E-005,0,0.0005037000368,0,0,-1,95.9470200318551,0.548322562102828
10.4682007648,-4.99992E-005,0,0.000481800035200001,0,0,-1,95.9469797435275,0.546221322651772
10.4901007664,-4.99992E-005,0,0.0004599000336,0,0,-1,95.9469394551998,0.544120084083031
10.512000768,-4.99992E-005,0,0.000438000032,0,0,-1,95.9468991668722,0.542018846396604
10.5339007696,-4.99992E-005,0,0.000416100030400001,0,0,-1,95.9468588785446,0.539917609592492
10.5558007712,-4.99992E-005,0,0.0003942000288,0,0,-1,95.9468185902169,0.537816373670694
10.5777007728,-4.99992E-005,0,0.0003723000272,0,0,-1,95.9467783018893,0.535715138631211
10.5996007744,-4.99992E-005,0,0.000350400025600001,0,0,-1,95.9471420005517,0.533613900680548
10.621500776,-4.99992E-005,0,0.000328500024,0,0,-1,95.9471420005518,0.53151265811722
10.6434007776,-4.99992E-005,0,0.0003066000224,0,0,-1,95.9471420005517,0.529411415553893
10.6653007792,-4.99992E-005,0,0.000284700020800001,0,0,-1,95.9471420005517,0.527310172990565
10.6872007808,-4.99992E-005,0,0.0002628000192,0,0,-1,95.9471420005517,0.525208930427238
10.7091007824,-4.99992E-005,0,0.0002409000176,0,0,-1,95.9471420005517,0.52310768786391
10.731000784,-4.99992E-005,0,0.000219000016000001,0,0,-1,95.9471420005517,0.521006445300583
10.7529007856,-4.99992E-005,0,0.0001971000144,0,0,-1,95.9471420005517,0.518905202737255
10.7748007872,-4.99992E-005,0,0.0001752000128,0,0,-1,95.9471420005518,0.516803960173928
10.7967007888,-4.99992E-005,0,0.000153300011200001,0,0,-1,95.9471420005517,0.5147027176106
10.8186007904,-4.99992E-005,0,0.0001314000096,0,0,-1,95.9471420005517,0.512601475047273
10.840500792,-4.99992E-005,0,0.000109500008,0,0,-1,95.9471420005517,0.510500232483945
10.8624007936,-4.99992E-005,0,8.76000064000006E-005,0,0,-1,95.9471962218011,0.508398989790487
10.8843007952,-4.99992E-005,0,6.57000048E-005,0,0,-1,95.9471962218011,0.506297746039714
10.9062007968,-4.99992E-005,0,4.38000031999994E-005,0,0,-1,95.9471962218011,0.504196502288941
10.9281007984,-4.99992E-005,0,2.19000016000006E-005,0,0,-1,95.9471962218011,0.502095258538168
10.9500008,-4.99992E-005,0,1.35525271560688E-020,0,0,-1,95.9471962218011,0.499994014787395
10.9719008016,-4.99992E-005,0,-2.19000016000006E-005,0,0,-1,95.9471962218011,0.497892771036622
10.9938008032,-4.99992E-005,0,-4.38000031999994E-005,0,0,-1,95.9471962218011,0.495791527285849
11.0157008048,-4.99992E-005,0,-6.57000048E-005,0,0,-1,95.9471962218011,0.493690283535076
11.0376008064,-4.99992E-005,0,-8.76000064000006E-005,0,0,-1,95.9471962218011,0.491589039784303
11.059500808,-4.99992E-005,0,-0.000109500007999999,0,0,-1,95.9471962218011,0.48948779603353
11.0814008096,-4.99992E-005,0,-0.0001314000096,0,0,-1,95.9471962218011,0.487386552282757
11.1033008112,-4.99992E-005,0,-0.000153300011200001,0,0,-1,95.9471907483629,0.485285308547481
11.1252008128,-4.99992E-005,0,-0.0001752000128,0,0,-1,95.9471907483629,0.483184064916577
11.1471008144,-4.99992E-005,0,-0.0001971000144,0,0,-1,95.9471907483629,0.481082821285672
11.169000816,-4.99992E-005,0,-0.000219000016000001,0,0,-1,95.9471907483629,0.478981577654767
11.1909008176,-4.99992E-005,0,-0.0002409000176,0,0,-1,95.9471907483629,0.476880334023862
11.2128008192,-4.99992E-005,0,-0.0002628000192,0,0,-1,95.9471907483629,0.474779090392958
11.2347008208,-4.99992E-005,0,-0.000284700020800001,0,0,-1,95.9471907483629,0.472677846762053
11.2566008224,-4.99992E-005,0,-0.0003066000224,0,0,-1,95.9471907483629,0.470576603131148
11.278500824,-4.99992E-005,0,-0.000328500024,0,0,-1,95.9471907483629,0.468475359500244
11.3004008256,-4.99992E-005,0,-0.000350400025600001,0,0,-1,95.9471907483629,0.466374115869339
11.3223008272,-4.99992E-005,0,-0.0003723000272,0,0,-1,95.9471907483629,0.464272872238435
11.3442008288,-4.99992E-005,0,-0.0003942000288,0,0,-1,95.9470226330642,0.462171632111163
11.3661008304,-4.99992E-005,0,-0.000416100030400001,0,0,-1,95.9470226330642,0.460070392161983
11.388000832,-4.99992E-005,0,-0.000438000032,0,0,-1,95.9470226330642,0.457969152212804
11.4099008336,-4.99992E-005,0,-0.0004599000336,0,0,-1,95.9470226330642,0.455867912263625
11.4318008352,-4.99992E-005,0,-0.000481800035200001,0,0,-1,95.9470226330642,0.453766672314445
11.4537008368,-4.99992E-005,0,-0.0005037000368,0,0,-1,95.9470226330642,0.451665432365266
11.4756008384,-4.99992E-005,0,-0.0005256000384,0,0,-1,95.9470226330642,0.449564192416087
11.49750084,-4.99992E-005,0,-0.000547500040000001,0,0,-1,95.9470226330642,0.447462952466907
11.5194008416,-4.99992E-005,0,-0.0005694000416,0,0,-1,95.9470226330642,0.445361712517728
11.5413008432,-4.99992E-005,0,-0.0005913000432,0,0,-1,95.9472496493014,0.443260472096061
11.5632008448,-4.99992E-005,0,-0.000613200044800001,0,0,-1,95.9472496493014,0.441159227175226
11.5851008464,-4.99992E-005,0,-0.0006351000464,0,0,-1,95.9472496493015,0.439057982254391
11.607000848,-4.99992E-005,0,-0.000657000048,0,0,-1,95.9472496493014,0.436956737333555
11.6289008496,-4.99992E-005,0,-0.000678900049600001,0,0,-1,95.9472496493014,0.43485549241272
11.6508008512,-4.99992E-005,0,-0.0007008000512,0,0,-1,95.9472496493014,0.432754247491885
11.6727008528,-4.99992E-005,0,-0.000722700052800001,0,0,-1,95.9472496493014,0.430653002571049
11.6946008544,-4.99992E-005,0,-0.000744600054400001,0,0,-1,95.9473334955784,0.428551757048952
11.716500856,-4.99992E-005,0,-0.000766500056,0,0,-1,95.9472334545548,0.426450511387332
11.7384008576,-4.99992E-005,0,-0.0007884000576,0,0,-1,95.9471334135312,0.424349267916611
11.7603008592,-4.99992E-005,0,-0.000810300059200001,0,0,-1,95.9470333725077,0.422248026636789
11.7822008608,-4.99992E-005,0,-0.0008322000608,0,0,-1,95.9469333314841,0.420146787547865
11.8041008624,-4.99992E-005,0,-0.000854100062400001,0,0,-1,95.9468332904605,0.41804555064984
11.826000864,-4.99992E-005,0,-0.000876000064000001,0,0,-1,95.946733249437,0.415944315942713
11.8479008656,-4.99992E-005,0,-0.0008979000656,0,0,-1,95.9466332084134,0.413843083426485
11.8698008672,-4.99992E-005,0,-0.000919800067200001,0,0,-1,95.9471420005512,0.41174184194166
11.8917008688,-4.99992E-005,0,-0.000941700068800001,0,0,-1,95.9471420005512,0.409640599378332
11.9136008704,-4.99992E-005,0,-0.0009636000704,0,0,-1,95.9471420005512,0.407539356815005
11.935500872,-4.99992E-005,0,-0.000985500072000001,0,0,-1,95.9471420005512,0.405438114251677
11.9574008736,-4.99992E-005,0,-0.0010074000736,0,0,-1,95.9471420005512,0.40333687168835
11.9793008752,-4.99992E-005,0,-0.0010293000752,0,0,-1,95.9471420005512,0.401235629125022
12.0012008768,-4.99992E-005,0,-0.0010512000768,0,0,-1,95.9471420005512,0.399134386561695
12.0231008784,-4.99992E-005,0,-0.0010731000784,0,0,-1,95.9471420005512,0.397033143998367
12.04500088,-4.99992E-005,0,-0.00109500008,0,0,-1,95.9471420005512,0.39493190143504
12.0669008816,-4.99992E-005,0,-0.0011169000816,0,0,-1,95.9471420005512,0.392830658871712
12.0888008832,-4.99992E-005,0,-0.0011388000832,0,0,-1,95.9471420005512,0.390729416308384
12.1107008848,-4.99992E-005,0,-0.0011607000848,0,0,-1,95.9471420005512,0.388628173745057
12.1326008864,-4.99992E-005,0,-0.0011826000864,0,0,-1,95.9470215871278,0.386526932698949
12.154500888,-4.99992E-005,0,-0.001204500088,0,0,-1,95.9470215871278,0.384425692772676
12.1764008896,-4.99992E-005,0,-0.0012264000896,0,0,-1,95.9470215871278,0.382324452846403
12.1983008912,-4.99992E-005,0,-0.0012483000912,0,0,-1,95.9470215871278,0.380223212920129
12.2202008928,-4.99992E-005,0,-0.0012702000928,0,0,-1,95.9470215871278,0.378121972993856
12.2421008944,-4.99992E-005,0,-0.0012921000944,0,0,-1,95.9470215871277,0.376020733067582
12.264000896,-4.99992E-005,0,-0.001314000096,0,0,-1,95.9470215871278,0.373919493141309
12.2859008976,-4.99992E-005,0,-0.0013359000976,0,0,-1,95.9470215871278,0.371818253215036
12.3078008992,-4.99992E-005,0,-0.0013578000992,0,0,-1,95.9471745956843,0.369717012955954
12.3297009008,-4.99992E-005,0,-0.0013797001008,0,0,-1,95.9471745956843,0.367615769678793
12.3516009024,-4.99992E-005,0,-0.0014016001024,0,0,-1,95.9471745956843,0.365514526401632
12.373500904,-4.99992E-005,0,-0.001423500104,0,0,-1,95.9471745956843,0.363413283124471
12.3954009056,-4.99992E-005,0,-0.0014454001056,0,0,-1,95.9471745956843,0.36131203984731
12.4173009072,-4.99992E-005,0,-0.0014673001072,0,0,-1,95.9471745956842,0.359210796570149
12.4392009088,-4.99992E-005,0,-0.0014892001088,0,0,-1,95.9471745956843,0.357109553292988
12.4611009104,-4.99992E-005,0,-0.0015111001104,0,0,-1,95.9471745956843,0.355008310015827
12.483000912,-4.99992E-005,0,-0.001533000112,0,0,-1,95.9471745956843,0.352907066738666
12.5049009136,-4.99992E-005,0,-0.0015549001136,0,0,-1,95.9471745956843,0.350805823461505
12.5268009152,-4.99992E-005,0,-0.0015768001152,0,0,-1,95.9469203058698,0.34870458314526
12.5487009168,-4.99992E-005,0,-0.0015987001168,0,0,-1,95.9469203058699,0.346603345437047
12.5706009184,-4.99992E-005,0,-0.0016206001184,0,0,-1,95.9469203058698,0.344502107728833
12.59250092,-4.99992E-005,0,-0.00164250012,0,0,-1,95.9469203058699,0.34240087002062
12.6144009216,-4.99992E-005,0,-0.0016644001216,0,0,-1,95.9469203058699,0.340299632312406
12.6363009232,-4.99992E-005,0,-0.0016863001232,0,0,-1,95.9469203058699,0.338198394604193
12.6582009248,-4.99992E-005,0,-0.0017082001248,0,0,-1,95.9469203058698,0.336097156895979
12.6801009264,-4.99992E-005,0,-0.0017301001264,0,0,-1,95.9469203058699,0.333995919187765
12.702000928,-4.99992E-005,0,-0.001752000128,0,0,-1,95.9469203058698,0.331894681479551
12.7239009296,-4.99992E-005,0,-0.0017739001296,0,0,-1,95.9469203058699,0.329793443771338
12.7458009312,-4.99992E-005,0,-0.0017958001312,0,0,-1,95.9469203058699,0.327692206063124
12.7677009328,-4.99992E-005,0,-0.0018177001328,0,0,-1,95.9465744979653,0.325590969734406
12.7896009344,-4.99992E-005,0,-0.0018396001344,0,0,-1,95.9465744979653,0.323489739599386
12.811500936,-4.99992E-005,0,-0.001861500136,0,0,-1,95.9465744979653,0.321388509464366
12.8334009376,-4.99992E-005,0,-0.0018834001376,0,0,-1,95.9465744979653,0.319287279329346
12.8553009392,-4.99992E-005,0,-0.0019053001392,0,0,-1,95.9465744979653,0.317186049194326
12.8772009408,-4.99992E-005,0,-0.0019272001408,0,0,-1,95.9465744979653,0.315084819059306
12.8991009424,-4.99992E-005,0,-0.0019491001424,0,0,-1,95.9465744979653,0.312983588924286
12.921000944,-4.99992E-005,0,-0.001971000144,0,0,-1,95.9465744979653,0.310882358789266
12.9429009456,-4.99992E-005,0,-0.0019929001456,0,0,-1,95.9465744979653,0.308781128654246
12.9648009472,-4.99992E-005,0,-0.0020148001472,0,0,-1,95.9465744979653,0.306679898519226
12.9867009488,-4.99992E-005,0,-0.0020367001488,0,0,-1,95.9465744979653,0.304578668384206
13.0086009504,-4.99992E-005,0,-0.0020586001504,0,0,-1,95.9465744979653,0.302477438249186
13.030500952,-4.99992E-005,0,-0.002080500152,0,0,-1,95.9465744979653,0.300376208114166
13.0524009536,-4.99992E-005,0,-0.0021024001536,0,0,-1,95.9464961369657,0.298274978788563
13.0743009552,-4.99992E-005,0,-0.0021243001552,0,0,-1,95.9464455213968,0.29617375092389
13.0962009568,-4.99992E-005,0,-0.0021462001568,0,0,-1,95.946394905828,0.294072524167697
13.1181009584,-4.99992E-005,0,-0.0021681001584,0,0,-1,95.9463442902591,0.291971298519986
13.14000096,-4.99992E-005,0,-0.00219000016,0,0,-1,95.9462936746903,0.289870073980756
13.1619009616,-4.99992E-005,0,-0.0022119001616,0,0,-1,95.9462430591214,0.287768850550007
13.1838009632,-4.99992E-005,0,-0.0022338001632,0,0,-1,95.9461924435526,0.285667628227738
13.2057009648,-4.99992E-005,0,-0.0022557001648,0,0,-1,95.9461418279838,0.283566407013951
13.2276009664,-4.99992E-005,0,-0.0022776001664,0,0,-1,95.9460912124149,0.281465186908645
13.249500968,-4.99992E-005,0,-0.002299500168,0,0,-1,95.946040596846,0.27936396791182
13.2714009696,-4.99992E-005,0,-0.0023214001696,0,0,-1,95.9458428163562,0.27726275066423
13.2933009712,-4.99992E-005,0,-0.0023433001712,0,0,-1,95.9457163650043,0.275161537937681
13.3152009728,-4.99992E-005,0,-0.0023652001728,0,0,-1,95.9455899136523,0.273060327980417
13.3371009744,-4.99992E-005,0,-0.0023871001744,0,0,-1,95.9454634623004,0.270959120792437
13.359000976,-4.99992E-005,0,-0.002409000176,0,0,-1,95.9453370109485,0.268857916373742
13.3809009776,-4.99992E-005,0,-0.0024309001776,0,0,-1,95.9452105595966,0.266756714724332
13.4028009792,-4.99992E-005,0,-0.0024528001792,0,0,-1,95.9450841082447,0.264655515844207
13.4247009808,-4.99992E-005,0,-0.0024747001808,0,0,-1,95.9449576568927,0.262554319733367
13.4466009824,-4.99992E-005,0,-0.0024966001824,0,0,-1,95.9448312055408,0.260453126391812
13.468500984,-4.99992E-005,0,-0.002518500184,0,0,-1,95.9447047541889,0.258351935819541
13.4904009856,-4.99992E-005,0,-0.0025404001856,0,0,-1,95.9442124525885,0.256250754721509
13.5123009872,-4.99992E-005,0,-0.0025623001872,0,0,-1,95.944006176351,0.254149578574011
13.5342009888,-4.99992E-005,0,-0.0025842001888,0,0,-1,95.9437999001134,0.252048406943963
13.5561009904,-4.99992E-005,0,-0.0026061001904,0,0,-1,95.9435936238758,0.249947239831366
13.578000992,-4.99992E-005,0,-0.002628000192,0,0,-1,95.9433873476382,0.247846077236218
13.5999009936,-4.99992E-005,0,-0.0026499001936,0,0,-1,95.9431810714007,0.24574491915852
13.6218009952,-4.99992E-005,0,-0.0026718001952,0,0,-1,95.942974795163,0.243643765598273
13.6437009968,-4.99992E-005,0,-0.0026937001968,0,0,-1,95.9427685189255,0.241542616555475
13.6656009984,-4.99992E-005,0,-0.0027156001984,0,0,-1,95.9425622426879,0.239441472030127
13.687501,-4.99992E-005,0,-0.0027375002,0,0,-1,95.9423559664503,0.237340332022229
13.7094010016,-4.99992E-005,0,-0.0027594002016,0,0,-1,95.9426402455372,0.235239187890692
13.7313010032,-4.99992E-005,0,-0.0027813002032,0,0,-1,95.9421008752731,0.233138049821911
13.7532010048,-4.99992E-005,0,-0.0028032002048,0,0,-1,95.941561505009,0.23103692356534
13.7751010064,-4.99992E-005,0,-0.0028251002064,0,0,-1,95.9410221347449,0.228935809120979
13.797001008,-4.99992E-005,0,-0.002847000208,0,0,-1,95.9404827644808,0.226834706488827
13.8189010096,-4.99992E-005,0,-0.0028689002096,0,0,-1,95.9399433942167,0.224733615668885
13.8408010112,-4.99992E-005,0,-0.0028908002112,0,0,-1,95.9394040239526,0.222632536661153
13.8627010128,-4.99992E-005,0,-0.0029127002128,0,0,-1,95.9388646536886,0.22053146946563
13.8846010144,-4.99992E-005,0,-0.0029346002144,0,0,-1,95.9383252834245,0.218430414082317
13.906501016,-4.99992E-005,0,-0.002956500216,0,0,-1,95.9377859131604,0.216329370511213
13.9284010176,-4.99992E-005,0,-0.0029784002176,0,0,-1,95.9372465428963,0.214228338752319
13.9503010192,-4.99992E-005,0,-0.0030003002192,0,0,-1,95.9367071726323,0.212127318805635
13.9722010208,-4.99992E-005,0,-0.0030222002208,0,0,-1,95.9361678023681,0.210026310671161
13.9941010224,-4.99992E-005,0,-0.0030441002224,0,0,-1,95.9356284321041,0.207925314348896
14.016001024,-4.99992E-005,0,-0.003066000224,0,0,-1,95.9362972500883,0.205824321708145
14.0379010256,-4.99992E-005,0,-0.0030879002256,0,0,-1,95.9346857169822,0.203723334291159
14.0598010272,-4.99992E-005,0,-0.0031098002272,0,0,-1,95.9330741838761,0.20162238216675
14.0817010288,-4.99992E-005,0,-0.0031317002288,0,0,-1,95.93146265077,0.199521465334919
14.1036010304,-4.99992E-005,0,-0.0031536002304,0,0,-1,95.9298511176639,0.197420583795666
14.125501032,-4.99992E-005,0,-0.003175500232,0,0,-1,95.9282395845578,0.19531973754899
14.1474010336,-4.99992E-005,0,-0.0031974002336,0,0,-1,95.9266280514517,0.193218926594892
14.1693010352,-4.99992E-005,0,-0.0032193002352,0,0,-1,95.9250165183456,0.191118150933371
14.1912010368,-4.99992E-005,0,-0.0032412002368,0,0,-1,95.9234049852395,0.189017410564428
14.2131010384,-4.99992E-005,0,-0.0032631002384,0,0,-1,95.9217934521334,0.186916705488063
14.23500104,-4.99992E-005,0,-0.00328500024,0,0,-1,95.9201819190272,0.184816035704275
14.2569010416,-4.99992E-005,0,-0.0033069002416,0,0,-1,95.9185703859211,0.182715401213065
14.2788010432,-4.99992E-005,0,-0.0033288002432,0,0,-1,95.9169588528151,0.180614802014432
14.3007010448,-4.99992E-005,0,-0.0033507002448,0,0,-1,95.9153473197089,0.178514238108377
14.3226010464,-4.99992E-005,0,-0.0033726002464,0,0,-1,95.9137357866028,0.1764137094949
14.344501048,-4.99992E-005,0,-0.003394500248,0,0,-1,95.9121242534967,0.174313216174
14.3664010496,-4.99992E-005,0,-0.0034164002496,0,0,-1,95.9105127203906,0.172212758145678
14.3883010512,-4.99992E-005,0,-0.0034383002512,0,0,-1,95.9118623145301,0.170112262833147
14.4102010528,-4.99992E-005,0,-0.0034602002528,0,0,-1,95.907845971908,0.168011836873955
14.4321010544,-4.99992E-005,0,-0.0034821002544,0,0,-1,95.903829629286,0.165911498872673
14.454001056,-4.99992E-005,0,-0.003504000256,0,0,-1,95.8998132866638,0.1638112488293
14.4759010576,-4.99992E-005,0,-0.0035259002576,0,0,-1,95.8957969440417,0.161711086743837
14.4978010592,-4.99992E-005,0,-0.0035478002592,0,0,-1,95.8917806014196,0.159611012616285
14.5197010608,-4.99992E-005,0,-0.0035697002608,0,0,-1,95.8877642587975,0.157511026446641
14.5416010624,-4.99992E-005,0,-0.0035916002624,0,0,-1,95.8837479161754,0.155411128234908
14.563501064,-4.99992E-005,0,-0.003613500264,0,0,-1,95.8797315735533,0.153311317981085
14.5854010656,-4.99992E-005,0,-0.0036354002656,0,0,-1,95.8757152309312,0.151211595685172
14.6073010672,-4.99992E-005,0,-0.0036573002672,0,0,-1,95.8716988883091,0.149111961347168
14.6292010688,-4.99992E-005,0,-0.0036792002688,0,0,-1,95.8532147917277,0.147012421462732
14.6511010704,-4.99992E-005,0,-0.0037011002704,0,0,-1,95.8451540514208,0.14491332417054
14.673001072,-4.99992E-005,0,-0.003723000272,0,0,-1,95.8370933111139,0.142814403408575
14.6949010736,-4.99992E-005,0,-0.0037449002736,0,0,-1,95.829032570807,0.140715659176835
14.7168010752,-4.99992E-005,0,-0.0037668002752,0,0,-1,95.8209718305001,0.138617091475321
14.7387010768,-4.99992E-005,0,-0.0037887002768,0,0,-1,95.8129110901932,0.136518700304032
14.7606010784,-4.99992E-005,0,-0.0038106002784,0,0,-1,95.8048503498863,0.134420485662969
14.78250108,-4.99992E-005,0,-0.00383250028,0,0,-1,95.7967896095793,0.132322447552131
14.8044010816,-4.99992E-005,0,-0.0038544002816,0,0,-1,95.7887288692724,0.13022458597152
14.8263010832,-4.99992E-005,0,-0.0038763002832,0,0,-1,95.7806681289655,0.128126900921133
14.8482010848,-4.99992E-005,0,-0.0038982002848,0,0,-1,95.7726073886586,0.126029392400973
14.8701010864,-4.99992E-005,0,-0.0039201002864,0,0,-1,95.7645466483517,0.123932060411038
14.892001088,-4.99992E-005,0,-0.003942000288,0,0,-1,95.7734134242465,0.121834760523264
14.9139010896,-4.99992E-005,0,-0.0039639002896,0,0,-1,95.7484469833005,0.119737595998583
14.9358010912,-4.99992E-005,0,-0.0039858002912,0,0,-1,95.7234805423546,0.117640978239
14.9577010928,-4.99992E-005,0,-0.0040077002928,0,0,-1,95.6985141014085,0.115544907244513
14.9796010944,-4.99992E-005,0,-0.0040296002944,0,0,-1,95.6735476604626,0.113449383015123
15.001501096,-4.99992E-005,0,-0.004051500296,0,0,-1,95.6485812195166,0.11135440555083
15.0234010976,-4.99992E-005,0,-0.0040734002976,0,0,-1,95.6236147785706,0.109259974851633
15.0453010992,-4.99992E-005,0,-0.0040953002992,0,0,-1,95.5986483376247,0.107166090917533
15.0672011008,-4.99992E-005,0,-0.0041172003008,0,0,-1,95.5736818966787,0.105072753748529
15.0891011024,-4.99992E-005,0,-0.0041391003024,0,0,-1,95.5487154557327,0.102979963344622
15.111001104,-4.99992E-005,0,-0.004161000304,0,0,-1,95.5237490147868,0.100887719705812
15.1329011056,-4.99992E-005,0,-0.0041829003056,0,0,-1,95.4987825738407,0.0987960228320988
15.1548011072,-4.99992E-005,0,-0.0042048003072,0,0,-1,95.4738161328948,0.0967048727234819
15.1767011088,-4.99992E-005,0,-0.0042267003088,0,0,-1,95.4488496919488,0.0946142693799619
