"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
4.5144,29.0372289830217,-0.001,0,0.0054856,0,0,-1,189.608984751754
4.536,29.0331444564813,-0.001,0,0.005464,0,0,-1,188.587917142255
4.5576,29.0290819850012,-0.001,0,0.0054424,0,0,-1,187.566849532756
4.5792,29.0250415685814,-0.001,0,0.0054208,0,0,-1,186.545781923257
4.6008,29.0210544630549,-0.001,0,0.0053992,0,0,-1,181.456495456583
4.6224,29.0171714586875,-0.001,0,0.0053776,0,0,-1,178.080945974355
4.644,29.0133613661888,-0.001,0,0.005356,0,0,-1,174.705396492127
4.6656,29.009624185559,-0.001,0,0.0053344,0,0,-1,171.329847009899
4.6872,29.005959916798,-0.001,0,0.0053128,0,0,-1,167.954297527671
4.7088,29.0023685599058,-0.001,0,0.0052912,0,0,-1,164.578748045443
4.7304,28.9988501148824,-0.001,0,0.0052696,0,0,-1,161.203198563215
4.752,28.9954045817279,-0.001,0,0.005248,0,0,-1,157.827649080987
4.7736,28.9920319604421,-0.001,0,0.0052264,0,0,-1,154.452099598759
4.7952,28.9887322510252,-0.001,0,0.0052048,0,0,-1,151.07655011653
4.8168,28.9855054534771,-0.001,0,0.0051832,0,0,-1,147.701000634302
4.8384,28.9823515677978,-0.001,0,0.0051616,0,0,-1,144.325451152074
4.86,28.9792705939873,-0.001,0,0.00514,0,0,-1,140.949901669846
4.8816,28.9762625320457,-0.001,0,0.0051184,0,0,-1,137.574352187618
4.9032,28.9733273819728,-0.001,0,0.0050968,0,0,-1,134.19880270539
4.9248,28.9704651437688,-0.001,0,0.0050752,0,0,-1,130.823253223162
4.9464,28.9676758174336,-0.001,0,0.0050536,0,0,-1,127.447703740934
4.968,28.9649594029672,-0.001,0,0.005032,0,0,-1,124.072154258705
4.9896,28.9623159003696,-0.001,0,0.0050104,0,0,-1,120.696604776477
5.0112,28.9611103955675,-0.0009888,0,0.005,-1,0,0,2.19096786204972
5.0328,28.9610954219492,-0.000967199999999999,0,0.005,-1,0,0,-3.57741400434192
5.0544,28.9609558512825,-0.0009456,0,0.005,-1,0,0,-9.34579587073332
5.076,28.9606916835676,-0.000924,0,0.005,-1,0,0,-15.1141777371247
5.0976,28.9603029188043,-0.0009024,0,0.005,-1,0,0,-20.8825596035163
5.1192,28.9597895569927,-0.0008808,0,0.005,-1,0,0,-26.650941469908
5.1408,28.9591515981328,-0.0008592,0,0.005,-1,0,0,-32.4193233362996
5.1624,28.9583890422246,-0.0008376,0,0.005,-1,0,0,-38.187705202691
5.184,28.957501889268,-0.000816,0,0.005,-1,0,0,-43.9560870690826
5.2056,28.9564901392632,-0.0007944,0,0.005,-1,0,0,-49.7244689354742
5.2272,28.95535379221,-0.0007728,0,0.005,-1,0,0,-55.4928508018656
5.2488,28.9540928481085,-0.0007512,0,0.005,-1,0,0,-61.2612326682572
5.2704,28.9527073069587,-0.0007296,0,0.005,-1,0,0,-67.0296145346488
5.292,28.9511971687606,-0.000708,0,0.005,-1,0,0,-72.7979964010403
5.3136,28.9495624335142,-0.0006864,0,0.005,-1,0,0,-78.5663782674319
5.3352,28.9478031012195,-0.0006648,0,0.005,-1,0,0,-84.3347601338235
5.3568,28.9459191718764,-0.000643199999999999,0,0.005,-1,0,0,-90.1031420002151
5.3784,28.9439106454851,-0.0006216,0,0.005,-1,0,0,-95.8715238666065
5.4,28.94175398151,-0.0006,0,0.005,-1,0,0,-108.152789852767
5.4216,28.9392070544208,-0.000578399999999999,0,0.005,-1,0,0,-127.67379248092
5.4432,28.9362384736748,-0.0005568,0,0.005,-1,0,0,-147.194795109074
5.4648,28.9328482392721,-0.0005352,0,0.005,-1,0,0,-166.715797737228
5.4864,28.9290363512125,-0.000513599999999999,0,0.005,-1,0,0,-186.236800365381
5.508,28.9248028094963,-0.000491999999999999,0,0.005,-1,0,0,-205.757802993535
5.5296,28.9201476141232,-0.0004704,0,0.005,-1,0,0,-225.278805621689
5.5512,28.9150707650934,-0.000448799999999999,0,0.005,-1,0,0,-244.799808249842
5.5728,28.9095722624068,-0.000427199999999999,0,0.005,-1,0,0,-264.320810877996
5.5944,28.9036521060635,-0.0004056,0,0.005,-1,0,0,-283.84181350615
5.616,28.8957867269205,-0.000384,0,0.005,-1,0,0,-404.973530829149
5.6376,28.8863564805473,-0.000362399999999999,0,0.005,-1,0,0,-468.197429650395
5.6592,28.8755605979596,-0.0003408,0,0.005,-1,0,0,-531.421328471638
5.6808,28.8633990791573,-0.0003192,0,0.005,-1,0,0,-594.645227292884
5.7024,28.850195976408,-0.000297599999999999,0,0.005,-1,0,0,-589.861827347933
