"Distance [mm]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
15.2862011168,-4.99992E-005,0,-0.0043362003168,0,0,-1,95.1851410168187
15.3081011184,-4.99992E-005,0,-0.0043581003184,0,0,-1,95.125755208299
15.33000112,-4.99992E-005,0,-0.00438000032,0,0,-1,95.0867638305534
15.3519011216,-4.99992E-005,0,-0.0044019003216,0,0,-1,95.0119894456836
15.3738011232,-4.99992E-005,0,-0.0044238003232,0,0,-1,94.9372150608138
15.3957011248,-4.99992E-005,0,-0.0044457003248,0,0,-1,94.862440675944
15.4176011264,-4.99992E-005,0,-0.0044676003264,0,0,-1,94.8073949418997
15.439501128,-4.99992E-005,0,-0.004489500328,0,0,-1,94.7031569876831
15.4614011296,-4.99992E-005,0,-0.0045114003296,0,0,-1,94.5989190334666
15.4833011312,-4.99992E-005,0,-0.0045333003312,0,0,-1,94.49468107925
15.5052011328,-4.99992E-005,0,-0.0045552003328,0,0,-1,94.3229031788556
15.5271011344,-4.99992E-005,0,-0.0045771003344,0,0,-1,94.1935066849992
15.549001136,-4.99992E-005,0,-0.004599000336,0,0,-1,94.0641101911427
15.5709011376,-4.99992E-005,0,-0.0046209003376,0,0,-1,93.9055157665002
15.5928011392,-4.99992E-005,0,-0.0046428003392,0,0,-1,93.7428631644096
15.6147011408,-4.99992E-005,0,-0.0046647003408,0,0,-1,93.5802105623191
15.6366011424,-4.99992E-005,0,-0.0046866003424,0,0,-1,93.3393503655828
15.658501144,-4.99992E-005,0,-0.004708500344,0,0,-1,93.0672333397008
15.6804011456,-4.99992E-005,0,-0.0047304003456,0,0,-1,92.7951163138189
15.7023011472,-4.99992E-005,0,-0.0047523003472,0,0,-1,92.5229992879368
15.7242011488,-4.99992E-005,0,-0.0047742003488,0,0,-1,92.2508822620549
15.7461011504,-4.99992E-005,0,-0.0047961003504,0,0,-1,91.9787652361729
15.768001152,-4.99992E-005,0,-0.004818000352,0,0,-1,91.4482970552169
15.7899011536,-4.99992E-005,0,-0.0048399003536,0,0,-1,91.0274977071265
15.8118011552,-4.99992E-005,0,-0.0048618003552,0,0,-1,90.4623882761848
15.8337011568,-4.99992E-005,0,-0.0048837003568,0,0,-1,89.7008397855275
15.8556011584,-4.99992E-005,0,-0.0049056003584,0,0,-1,87.0518970634057
15.87750116,-4.99992E-005,0,-0.00492750036,0,0,-1,89.4728012218267
15.8994011616,-4.99992E-005,0,-0.0049494003616,0,0,-1,91.8937053802475
15.9213011632,-4.99992E-005,0,-0.0049713003632,0,0,-1,94.3146095386685
15.9432011648,-4.99992E-005,0,-0.0049932003648,0,0,-1,96.7355136970894
15.9651011664,-6.50995663999987E-005,0,-0.005,-1,0,0,25.8712683717349
15.987001168,-8.69995679999993E-005,0,-0.005,-1,0,0,20.7596857262778
16.0089011696,-0.000108899569599998,0,-0.005,-1,0,0,15.6481030808212
16.0308011712,-0.0001307995712,0,-0.005,-1,0,0,10.5365204353637
16.0527011728,-0.000152699572799999,0,-0.005,-1,0,0,5.42493778990707
16.0746011744,-0.000174599574399998,0,-0.005,-1,0,0,0.313355144450435
16.096501176,-0.000196499576000001,0,-0.005,-1,0,0,2.6492061210019
16.1184011776,-0.000218399577599999,0,-0.005,-1,0,0,2.33734671869775
16.1403011792,-0.000240299579199998,0,-0.005,-1,0,0,2.02548731639361
16.1622011808,-0.000262199580800001,0,-0.005,-1,0,0,1.71362791408942
16.1841011824,-0.000284099582399999,0,-0.005,-1,0,0,1.40176851178527
16.206001184,-0.000305999583999998,0,-0.005,-1,0,0,1.08990910948113
16.2279011856,-0.000327899585600001,0,-0.005,-1,0,0,0.907625055086527
16.2498011872,-0.000349799587199999,0,-0.005,-1,0,0,0.833787008636953
16.2717011888,-0.000371699588799998,0,-0.005,-1,0,0,0.759948962187377
16.2936011904,-0.000393599590400001,0,-0.005,-1,0,0,0.68611091573779
16.315501192,-0.000415499592,0,-0.005,-1,0,0,0.612272869288216
16.3374011936,-0.000437399593599998,0,-0.005,-1,0,0,0.538434822838641
16.3593011952,-0.000459299595200001,0,-0.005,-1,0,0,0.464596776389054
16.3812011968,-0.0004811995968,0,-0.005,-1,0,0,0.390758729939479
16.4031011984,-0.000503099598399998,0,-0.005,-1,0,0,0.369308970039516
16.4250012,-0.000524999600000001,0,-0.005,-1,0,0,0.343440649732274
16.4469012016,-0.0005468996016,0,-0.005,-1,0,0,0.317572329425035
16.4688012032,-0.000568799603199998,0,-0.005,-1,0,0,0.291704009117796
16.4907012048,-0.000590699604800001,0,-0.005,-1,0,0,0.265835688810553
16.5126012064,-0.0006125996064,0,-0.005,-1,0,0,0.239967368503315
16.534501208,-0.000634499607999999,0,-0.005,-1,0,0,0.214099048196076
16.5564012096,-0.000656399609600001,0,-0.005,-1,0,0,0.188230727888833
16.5783012112,-0.0006782996112,0,-0.005,-1,0,0,0.159275816966476
16.6002012128,-0.000700199612799999,0,-0.005,-1,0,0,0.147770620421909
16.6221012144,-0.000722099614400001,0,-0.005,-1,0,0,0.136265423877341
16.644001216,-0.000743999616,0,-0.005,-1,0,0,0.124760227332774
16.6659012176,-0.000765899617599999,0,-0.005,-1,0,0,0.113255030788208
16.6878012192,-0.000787799619200001,0,-0.005,-1,0,0,0.10174983424364
16.7097012208,-0.0008096996208,0,-0.005,-1,0,0,0.0902446376990731
16.7316012224,-0.000831599622399999,0,-0.005,-1,0,0,0.0787394411545067
16.753501224,-0.000853499624000001,0,-0.005,-1,0,0,0.0672342446099384
16.7754012256,-0.0008753996256,0,-0.005,-1,0,0,0.0557290480653719
16.7973012272,-0.000897299627199999,0,-0.005,-1,0,0,0.0442238515208054
16.8192012288,-0.000919199628800001,0,-0.005,-1,0,0,0.0327186549762371
16.8411012304,-0.0009410996304,0,-0.005,-1,0,0,0.0212134584316706
16.863001232,-0.000962999631999999,0,-0.005,-1,0,0,0.00970826188710414
16.8849012336,-0.000984899633600001,0,-0.005,-1,0,0,-0.00179693465746415
16.9068012352,-0.001,0,-0.0050067996352,0,0,-1,3.81687778665834
16.9287012368,-0.001,0,-0.0050286996368,0,0,-1,3.82391604594554
16.9506012384,-0.001,0,-0.0050505996384,0,0,-1,3.83095430523275
16.97250124,-0.001,0,-0.00507249964,0,0,-1,3.83799256451995
16.9944012416,-0.001,0,-0.0050943996416,0,0,-1,3.84503082380716
17.0163012432,-0.001,0,-0.0051162996432,0,0,-1,3.85206908309436
17.0382012448,-0.001,0,-0.0051381996448,0,0,-1,3.85910734238156
17.0601012464,-0.001,0,-0.0051600996464,0,0,-1,3.86614560166877
17.082001248,-0.001,0,-0.005181999648,0,0,-1,3.87318386095597
17.1039012496,-0.001,0,-0.0052038996496,0,0,-1,3.88022212024317
17.1258012512,-0.001,0,-0.0052257996512,0,0,-1,3.88726037953038
17.1477012528,-0.001,0,-0.0052476996528,0,0,-1,3.89429863881758
17.1696012544,-0.001,0,-0.0052695996544,0,0,-1,3.90133689810479
17.191501256,-0.001,0,-0.005291499656,0,0,-1,3.90837515739199
17.2134012576,-0.001,0,-0.0053133996576,0,0,-1,3.91541341667919
17.2353012592,-0.001,0,-0.0053352996592,0,0,-1,3.9224516759664
17.2572012608,-0.001,0,-0.0053571996608,0,0,-1,3.9294899352536
17.2791012624,-0.001,0,-0.0053790996624,0,0,-1,3.93652819454081
17.301001264,-0.001,0,-0.005400999664,0,0,-1,3.94425970409626
17.3229012656,-0.001,0,-0.0054228996656,0,0,-1,3.94768699382052
17.3448012672,-0.001,0,-0.0054447996672,0,0,-1,3.95111428354478
17.3667012688,-0.001,0,-0.0054666996688,0,0,-1,3.95454157326904
17.3886012704,-0.001,0,-0.0054885996704,0,0,-1,3.9579688629933
17.410501272,-0.001,0,-0.005510499672,0,0,-1,3.96139615271756
17.4324012736,-0.001,0,-0.0055323996736,0,0,-1,3.96482344244182
17.4543012752,-0.001,0,-0.0055542996752,0,0,-1,3.96825073216608
17.4762012768,-0.001,0,-0.0055761996768,0,0,-1,3.97167802189034
17.4981012784,-0.001,0,-0.0055980996784,0,0,-1,3.9751053116146
17.52000128,-0.001,0,-0.00561999968,0,0,-1,3.97853260133886
17.5419012816,-0.001,0,-0.0056418996816,0,0,-1,3.98195989106312
17.5638012832,-0.001,0,-0.0056637996832,0,0,-1,3.98538718078738
17.5857012848,-0.001,0,-0.0056856996848,0,0,-1,3.98881447051164
17.6076012864,-0.001,0,-0.0057075996864,0,0,-1,3.99224176023591
17.629501288,-0.001,0,-0.005729499688,0,0,-1,3.99566904996017
17.6514012896,-0.001,0,-0.0057513996896,0,0,-1,3.99909633968443
17.6733012912,-0.001,0,-0.0057732996912,0,0,-1,3.99819197044774
17.6952012928,-0.001,0,-0.0057951996928,0,0,-1,3.99925042101456
17.7171012944,-0.001,0,-0.0058170996944,0,0,-1,4.00030887158138
17.739001296,-0.001,0,-0.005838999696,0,0,-1,4.00136732214821
17.7609012976,-0.001,0,-0.0058608996976,0,0,-1,4.00242577271503
17.7828012992,-0.001,0,-0.0058827996992,0,0,-1,4.00348422328186
17.8047013008,-0.001,0,-0.0059046997008,0,0,-1,4.00454267384868
17.8266013024,-0.001,0,-0.0059265997024,0,0,-1,4.00560112441551
17.848501304,-0.001,0,-0.005948499704,0,0,-1,4.00665957498233
17.8704013056,-0.001,0,-0.0059703997056,0,0,-1,4.00771802554915
17.8923013072,-0.001,0,-0.0059922997072,0,0,-1,4.00877647611598
17.9142013088,-0.001,0,-0.0060141997088,0,0,-1,4.0098349266828
17.9361013104,-0.001,0,-0.0060360997104,0,0,-1,4.01089337724963
17.958001312,-0.001,0,-0.006057999712,0,0,-1,4.01195182781645
17.9799013136,-0.001,0,-0.0060798997136,0,0,-1,4.01301027838328
18.0018013152,-0.001,0,-0.0061017997152,0,0,-1,4.0140687289501
18.0237013168,-0.001,0,-0.0061236997168,0,0,-1,4.0155425025752
18.0456013184,-0.001,0,-0.0061455997184,0,0,-1,4.01578127890136
18.06750132,-0.001,0,-0.00616749972,0,0,-1,4.01602005522753
18.0894013216,-0.001,0,-0.0061893997216,0,0,-1,4.0162588315537
18.1113013232,-0.001,0,-0.0062112997232,0,0,-1,4.01649760787986
18.1332013248,-0.001,0,-0.0062331997248,0,0,-1,4.01673638420603
18.1551013264,-0.001,0,-0.0062550997264,0,0,-1,4.01697516053219
18.177001328,-0.001,0,-0.006276999728,0,0,-1,4.01721393685836
18.1989013296,-0.001,0,-0.0062988997296,0,0,-1,4.01745271318452
18.2208013312,-0.001,0,-0.0063207997312,0,0,-1,4.01769148951069
18.2427013328,-0.001,0,-0.0063426997328,0,0,-1,4.01793026583685
18.2646013344,-0.001,0,-0.0063645997344,0,0,-1,4.01816904216302
18.286501336,-0.001,0,-0.006386499736,0,0,-1,4.01840781848918
18.3084013376,-0.001,0,-0.0064083997376,0,0,-1,4.01864659481535
18.3303013392,-0.001,0,-0.0064302997392,0,0,-1,4.01888537114152
18.3522013408,-0.001,0,-0.0064521997408,0,0,-1,4.01912414746768
18.3741013424,-0.001,0,-0.0064740997424,0,0,-1,4.01936292379385
18.396001344,-0.001,0,-0.006495999744,0,0,-1,4.01941089214722
18.4179013456,-0.001,0,-0.0065178997456,0,0,-1,4.01948586322132
18.4398013472,-0.001,0,-0.0065397997472,0,0,-1,4.01956083429541
18.4617013488,-0.001,0,-0.0065616997488,0,0,-1,4.0196358053695
18.4836013504,-0.001,0,-0.0065835997504,0,0,-1,4.0197107764436
18.505501352,-0.001,0,-0.006605499752,0,0,-1,4.01978574751769
18.5274013536,-0.001,0,-0.0066273997536,0,0,-1,4.01986071859178
18.5493013552,-0.001,0,-0.0066492997552,0,0,-1,4.01993568966587
18.5712013568,-0.001,0,-0.0066711997568,0,0,-1,4.02001066073997
18.5931013584,-0.001,0,-0.0066930997584,0,0,-1,4.02008563181406
18.61500136,-0.001,0,-0.00671499976,0,0,-1,4.02016060288815
18.6369013616,-0.001,0,-0.0067368997616,0,0,-1,4.02023557396225
18.6588013632,-0.001,0,-0.0067587997632,0,0,-1,4.02031054503634
18.6807013648,-0.001,0,-0.0067806997648,0,0,-1,4.02038551611044
18.7026013664,-0.001,0,-0.0068025997664,0,0,-1,4.02046048718453
18.724501368,-0.001,0,-0.006824499768,0,0,-1,4.02053545825862
18.7464013696,-0.001,0,-0.0068463997696,0,0,-1,4.02060180751002
18.7683013712,-0.001,0,-0.0068682997712,0,0,-1,4.02061124813958
18.7902013728,-0.001,0,-0.0068901997728,0,0,-1,4.02062068876914
18.8121013744,-0.001,0,-0.0069120997744,0,0,-1,4.02063012939871
18.834001376,-0.001,0,-0.006933999776,0,0,-1,4.02063957002827
18.8559013776,-0.001,0,-0.0069558997776,0,0,-1,4.02064901065783
18.8778013792,-0.001,0,-0.0069777997792,0,0,-1,4.0206584512874
18.8997013808,-0.001,0,-0.0069996997808,0,0,-1,4.02066789191696
18.9216013824,-0.001,0,-0.0070215997824,0,0,-1,4.02067733254652
18.943501384,-0.001,0,-0.007043499784,0,0,-1,4.02068677317609
18.9654013856,-0.001,0,-0.0070653997856,0,0,-1,4.02069621380565
18.9873013872,-0.001,0,-0.0070872997872,0,0,-1,4.02070565443521
19.0092013888,-0.001,0,-0.0071091997888,0,0,-1,4.02071509506478
19.0311013904,-0.001,0,-0.0071310997904,0,0,-1,4.02072453569434
19.053001392,-0.001,0,-0.007152999792,0,0,-1,4.0207339763239
19.0749013936,-0.001,0,-0.0071748997936,0,0,-1,4.02074341695347
19.0968013952,-0.001,0,-0.0071967997952,0,0,-1,4.02075285758303
19.1187013968,-0.001,0,-0.0072186997968,0,0,-1,4.02079440456037
19.1406013984,-0.001,0,-0.0072405997984,0,0,-1,4.02079943849315
19.1625014,-0.001,0,-0.0072624998,0,0,-1,4.02080447242592
19.1844014016,-0.001,0,-0.0072843998016,0,0,-1,4.0208095063587
19.2063014032,-0.001,0,-0.0073062998032,0,0,-1,4.02081454029148
19.2282014048,-0.001,0,-0.0073281998048,0,0,-1,4.02081957422425
19.2501014064,-0.001,0,-0.0073500998064,0,0,-1,4.02082460815703
19.272001408,-0.001,0,-0.007371999808,0,0,-1,4.0208296420898
19.2939014096,-0.001,0,-0.0073938998096,0,0,-1,4.02083467602258
19.3158014112,-0.001,0,-0.0074157998112,0,0,-1,4.02083970995536
19.3377014128,-0.001,0,-0.0074376998128,0,0,-1,4.02084474388813
19.3596014144,-0.001,0,-0.0074595998144,0,0,-1,4.02084977782091
19.381501416,-0.001,0,-0.007481499816,0,0,-1,4.02085481175369
19.4034014176,-0.001,0,-0.0075033998176,0,0,-1,4.02085984568647
19.4253014192,-0.001,0,-0.0075252998192,0,0,-1,4.02086487961924
19.4472014208,-0.001,0,-0.0075471998208,0,0,-1,4.02086991355202
19.4691014224,-0.001,0,-0.0075690998224,0,0,-1,4.0208698361668
19.491001424,-0.001,0,-0.007590999824,0,0,-1,4.0208704650586
19.5129014256,-0.001,0,-0.0076128998256,0,0,-1,4.0208710939504
19.5348014272,-0.001,0,-0.0076347998272,0,0,-1,4.0208717228422
19.5567014288,-0.001,0,-0.0076566998288,0,0,-1,4.020872351734
19.5786014304,-0.001,0,-0.0076785998304,0,0,-1,4.0208729806258
19.600501432,-0.001,0,-0.007700499832,0,0,-1,4.0208736095176
19.6224014336,-0.001,0,-0.0077223998336,0,0,-1,4.0208742384094
19.6443014352,-0.001,0,-0.0077442998352,0,0,-1,4.0208748673012
19.6662014368,-0.001,0,-0.0077661998368,0,0,-1,4.020875496193
19.6881014384,-0.001,0,-0.0077880998384,0,0,-1,4.0208761250848
19.71000144,-0.001,0,-0.00780999984,0,0,-1,4.0208767539766
19.7319014416,-0.001,0,-0.0078318998416,0,0,-1,4.0208773828684
19.7538014432,-0.001,0,-0.0078537998432,0,0,-1,4.02087801176021
19.7757014448,-0.001,0,-0.0078756998448,0,0,-1,4.02087864065201
19.7976014464,-0.001,0,-0.0078975998464,0,0,-1,4.0208792695438
19.819501448,-0.001,0,-0.007919499848,0,0,-1,4.02087989843561
19.8414014496,-0.001,0,-0.0079413998496,0,0,-1,4.02088413783985
19.8633014512,-0.001,0,-0.0079632998512,0,0,-1,4.02088444636338
19.8852014528,-0.001,0,-0.0079851998528,0,0,-1,4.02088475488692
19.9071014544,-0.001,0,-0.0080070998544,0,0,-1,4.02088506341046
19.929001456,-0.001,0,-0.008028999856,0,0,-1,4.02088537193399
19.9509014576,-0.001,0,-0.0080508998576,0,0,-1,4.02088568045753
19.9728014592,-0.001,0,-0.0080727998592,0,0,-1,4.02088598898107
19.9947014608,-0.001,0,-0.0080946998608,0,0,-1,4.02088629750461
20.0166014624,-0.001,0,-0.0081165998624,0,0,-1,4.02088660602815
20.038501464,-0.001,0,-0.008138499864,0,0,-1,4.02088691455168
20.0604014656,-0.001,0,-0.0081603998656,0,0,-1,4.02088722307522
20.0823014672,-0.001,0,-0.0081822998672,0,0,-1,4.02088753159876
20.1042014688,-0.001,0,-0.0082041998688,0,0,-1,4.0208878401223
20.1261014704,-0.001,0,-0.0082260998704,0,0,-1,4.02088814864583
20.148001472,-0.001,0,-0.008247999872,0,0,-1,4.02088845716937
20.1699014736,-0.001,0,-0.0082698998736,0,0,-1,4.02088876569291
20.1918014752,-0.001,0,-0.0082917998752,0,0,-1,4.02088922951379
20.2137014768,-0.001,0,-0.0083136998768,0,0,-1,4.02088922951379
20.2356014784,-0.001,0,-0.0083355998784,0,0,-1,4.02088922951379
20.25750148,-0.001,0,-0.00835749988,0,0,-1,4.02088922951379
20.2794014816,-0.001,0,-0.0083793998816,0,0,-1,4.02088922951379
20.3013014832,-0.001,0,-0.0084012998832,0,0,-1,4.02088922951379
20.3232014848,-0.001,0,-0.0084231998848,0,0,-1,4.02088922951379
20.3451014864,-0.001,0,-0.0084450998864,0,0,-1,4.02088922951379
20.367001488,-0.001,0,-0.008466999888,0,0,-1,4.02088922951379
20.3889014896,-0.001,0,-0.0084888998896,0,0,-1,4.02088922951379
20.4108014912,-0.001,0,-0.0085107998912,0,0,-1,4.02088922951379
20.4327014928,-0.001,0,-0.0085326998928,0,0,-1,4.02088922951379
20.4546014944,-0.001,0,-0.0085545998944,0,0,-1,4.02088922951379
20.476501496,-0.001,0,-0.008576499896,0,0,-1,4.02088922951379
20.4984014976,-0.001,0,-0.0085983998976,0,0,-1,4.02088922951379
20.5203014992,-0.001,0,-0.0086202998992,0,0,-1,4.02088922951379
20.5422015008,-0.001,0,-0.0086421999008,0,0,-1,4.02088922951379
20.5641015024,-0.001,0,-0.0086640999024,0,0,-1,4.02088922951379
20.586001504,-0.001,0,-0.008685999904,0,0,-1,4.02088922951379
20.6079015056,-0.001,0,-0.0087078999056,0,0,-1,4.02088922951379
20.6298015072,-0.001,0,-0.0087297999072,0,0,-1,4.02088922951379
20.6517015088,-0.001,0,-0.0087516999088,0,0,-1,4.02088922951379
20.6736015104,-0.001,0,-0.0087735999104,0,0,-1,4.02088922951379
20.695501512,-0.001,0,-0.008795499912,0,0,-1,4.02088922951379
20.7174015136,-0.001,0,-0.0088173999136,0,0,-1,4.02088922951379
20.7393015152,-0.001,0,-0.0088392999152,0,0,-1,4.02088922951379
20.7612015168,-0.001,0,-0.0088611999168,0,0,-1,4.02088922951379
20.7831015184,-0.001,0,-0.0088830999184,0,0,-1,4.02089065563311
20.80500152,-0.001,0,-0.00890499992,0,0,-1,4.02089060858486
20.8269015216,-0.001,0,-0.0089268999216,0,0,-1,4.0208905615366
20.8488015232,-0.001,0,-0.0089487999232,0,0,-1,4.02089051448835
20.8707015248,-0.001,0,-0.0089706999248,0,0,-1,4.02089046744009
20.8926015264,-0.001,0,-0.0089925999264,0,0,-1,4.02089042039184
20.914501528,-0.001,0,-0.009014499928,0,0,-1,4.02089037334358
20.9364015296,-0.001,0,-0.0090363999296,0,0,-1,4.02089032629533
20.9583015312,-0.001,0,-0.0090582999312,0,0,-1,4.02089027924707
20.9802015328,-0.001,0,-0.0090801999328,0,0,-1,4.02089023219881
21.0021015344,-0.001,0,-0.0091020999344,0,0,-1,4.02089018515056
21.024001536,-0.001,0,-0.009123999936,0,0,-1,4.0208901381023
21.0459015376,-0.001,0,-0.0091458999376,0,0,-1,4.02089009105405
21.0678015392,-0.001,0,-0.0091677999392,0,0,-1,4.02089004400579
21.0897015408,-0.001,0,-0.0091896999408,0,0,-1,4.02088999695754
21.1116015424,-0.001,0,-0.0092115999424,0,0,-1,4.02088994990928
21.133501544,-0.001,0,-0.009233499944,0,0,-1,4.02088990286103
21.1554015456,-0.001,0,-0.0092553999456,0,0,-1,4.02088985581277
21.1773015472,-0.001,0,-0.0092772999472,0,0,-1,4.02088980876451
21.1992015488,-0.001,0,-0.0092991999488,0,0,-1,4.02088976171626
21.2211015504,-0.001,0,-0.0093210999504,0,0,-1,4.020889714668
21.243001552,-0.001,0,-0.009342999952,0,0,-1,4.02088966761975
21.2649015536,-0.001,0,-0.0093648999536,0,0,-1,4.02088962057149
21.2868015552,-0.001,0,-0.0093867999552,0,0,-1,4.02088957352324
21.3087015568,-0.001,0,-0.0094086999568,0,0,-1,4.02088952647498
21.3306015584,-0.001,0,-0.0094305999584,0,0,-1,4.02088947942673
21.35250156,-0.001,0,-0.00945249996,0,0,-1,4.02088943237847
21.3744015616,-0.001,0,-0.0094743999616,0,0,-1,4.02088938533022
21.3963015632,-0.001,0,-0.0094962999632,0,0,-1,4.02088933828196
21.4182015648,-0.001,0,-0.0095181999648,0,0,-1,4.02088929123371
21.4401015664,-0.001,0,-0.0095400999664,0,0,-1,4.02088993796926
21.462001568,-0.001,0,-0.009561999968,0,0,-1,4.02088993796926
21.4839015696,-0.001,0,-0.0095838999696,0,0,-1,4.02088993796925
21.5058015712,-0.001,0,-0.0096057999712,0,0,-1,4.02088993796926
21.5277015728,-0.001,0,-0.0096276999728,0,0,-1,4.02088993796925
21.5496015744,-0.001,0,-0.0096495999744,0,0,-1,4.02088993796925
21.571501576,-0.001,0,-0.009671499976,0,0,-1,4.02088993796925
21.5934015776,-0.001,0,-0.0096933999776,0,0,-1,4.02088993796926
21.6153015792,-0.001,0,-0.0097152999792,0,0,-1,4.02088993796926
21.6372015808,-0.001,0,-0.0097371999808,0,0,-1,4.02088993796926
21.6591015824,-0.001,0,-0.0097590999824,0,0,-1,4.02088993796925
21.681001584,-0.001,0,-0.009780999984,0,0,-1,4.02088993796925
21.7029015856,-0.001,0,-0.0098028999856,0,0,-1,4.02088993796925
21.7248015872,-0.001,0,-0.0098247999872,0,0,-1,4.02088993796926
21.7467015888,-0.001,0,-0.0098466999888,0,0,-1,4.02088993796925
21.7686015904,-0.001,0,-0.0098685999904,0,0,-1,4.02088993796925
21.790501592,-0.001,0,-0.009890499992,0,0,-1,4.02088993796926
21.8124015936,-0.001,0,-0.0099123999936,0,0,-1,4.02088993796926
21.8343015952,-0.001,0,-0.0099342999952,0,0,-1,4.02088993796925
21.8562015968,-0.001,0,-0.0099561999968,0,0,-1,4.02088993796925
21.8781015984,-0.001,0,-0.0099780999984,0,0,-1,4.02088993796926
21.9000016,-0.001,0,-0.01,0,0,-1,4.02088993796926
