"Distance [mm]","Distance [mm]","XOnLine []","YOnLine []","ZOnLine []","Voltage [V]","TangentialE []"
47.3915952612393,47.3915952612393,0.0542232341881304,0.0145290718117132,0,16.091574951363,-160.263542196139
47.5704314697722,47.5704314697722,0.0540504916756327,0.0144827855949909,0,16.1202507218166,-160.619803314524
47.7492676783052,47.7492676783052,0.0538777491631351,0.0144364993782686,0,16.1491254715085,-162.298580258103
47.9281038868382,47.9281038868382,0.0537050066506375,0.0143902131615464,0,16.1783004473039,-163.977357201681
48.1069400953712,48.1069400953712,0.0535322641381399,0.0143439269448241,0,16.2077756492029,-165.656134145259
48.2857763039041,48.2857763039041,0.0533595216256423,0.0142976407281019,0,16.2375510772054,-167.334911088838
48.4646125124371,48.4646125124371,0.0531867791131446,0.0142513545113796,0,16.2676267313115,-169.013688032416
48.6434487209701,48.6434487209701,0.053014036600647,0.0142050682946573,0,16.2980026115212,-170.692464975994
48.8222849295031,48.8222849295031,0.0528412940881494,0.0141587820779351,0,16.3286787178344,-172.371241919573
49.0011211380361,49.0011211380361,0.0526685515756518,0.0141124958612128,0,16.3596550502512,-174.050018863151
49.179957346569,49.179957346569,0.0524958090631542,0.0140662096444905,0,16.3909316087716,-175.72879580673
49.358793555102,49.358793555102,0.0523230665506565,0.0140199234277683,0,16.4225083933955,-177.407572750308
49.537629763635,49.537629763635,0.0521503240381589,0.013973637211046,0,16.454385404123,-179.086349693886
49.716465972168,49.716465972168,0.0519775815256613,0.0139273509943238,0,16.486562640954,-180.765126637464
49.895302180701,49.895302180701,0.0518048390131637,0.0138810647776015,0,16.5190401038887,-182.443903581043
50.0741383892339,50.0741383892339,0.0516320965006661,0.0138347785608792,0,16.5518177929268,-184.122680524621
50.2529745977669,50.2529745977669,0.0514593539881684,0.013788492344157,0,16.5848957080685,-185.801457468199
50.4318108062999,50.4318108062999,0.0512866114756708,0.0137422061274347,0,16.6182738493138,-187.480234411778
50.6106470148329,50.6106470148329,0.0511138689631732,0.0136959199107125,0,16.6519522166627,-189.159011355356
50.7894832233658,50.7894832233658,0.0509411264506756,0.0136496336939902,0,16.6859308101151,-190.837788298934
50.9683194318988,50.9683194318988,0.050768383938178,0.0136033474772679,0,16.7202096296711,-192.516565242513
51.1471556404318,51.1471556404318,0.0505956414256803,0.0135570612605457,0,16.7547886753306,-194.195342186091
51.3259918489648,51.3259918489648,0.0504228989131827,0.0135107750438234,0,16.7896679470938,-195.87411912967
51.5048280574978,51.5048280574978,0.0502501564006851,0.0134644888271012,0,16.8249226690143,-198.518362579004
51.6836642660307,51.6836642660307,0.0500774138881875,0.0134182026103789,0,16.8606137271982,-200.629645272225
51.8625004745637,51.8625004745637,0.0499046713756898,0.0133719163936566,0,16.896682359174,-202.740927965446
52.0413366830967,52.0413366830967,0.0497319288631922,0.0133256301769344,0,16.9331285649418,-204.852210658667
52.2201728916297,52.2201728916297,0.0495591863506946,0.0132793439602121,0,16.9699523445015,-206.963493351888
52.3990091001627,52.3990091001627,0.049386443838197,0.0132330577434899,0,17.0071536978533,-209.074776045109
52.5778453086956,52.5778453086956,0.0492137013256994,0.0131867715267676,0,17.0447326249971,-211.18605873833
52.7566815172286,52.7566815172286,0.0490409588132017,0.0131404853100453,0,17.0826891259329,-213.297341431551
52.9355177257616,52.9355177257616,0.0488682163007041,0.0130941990933231,0,17.1210232006607,-215.408624124772
53.1143539342946,53.1143539342946,0.0486954737882065,0.0130479128766008,0,17.1597348491805,-217.519906817992
53.2931901428275,53.2931901428275,0.0485227312757089,0.0130016266598786,0,17.1988240714922,-219.631189511213
53.4720263513605,53.4720263513605,0.0483499887632113,0.0129553404431563,0,17.238290867596,-221.742472204434
53.6508625598935,53.6508625598935,0.0481772462507136,0.012909054226434,0,17.2781352374918,-223.853754897655
53.8296987684265,53.8296987684265,0.048004503738216,0.0128627680097118,0,17.3183571811796,-225.965037590876
54.0085349769595,54.0085349769595,0.0478317612257184,0.0128164817929895,0,17.3589566986593,-228.076320284097
54.1873711854924,54.1873711854924,0.0476590187132208,0.0127701955762672,0,17.3999337899311,-230.187602977318
54.3662073940254,54.3662073940254,0.0474862762007231,0.012723909359545,0,17.4413375288275,-233.395493140907
54.5450436025584,54.5450436025584,0.0473135336882255,0.0126776231428227,0,17.4833110444015,-236.011859187692
54.7238798110914,54.7238798110914,0.0471407911757279,0.0126313369261005,0,17.5257524609594,-238.628225234478
54.9027160196243,54.9027160196243,0.0469680486632303,0.0125850507093782,0,17.5686617785013,-241.244591281264
55.0815522281573,55.0815522281573,0.0467953061507327,0.0125387644926559,0,17.6120389970271,-243.860957328049
55.2603884366903,55.2603884366903,0.046622563638235,0.0124924782759337,0,17.6558841165368,-246.477323374835
55.4392246452233,55.4392246452233,0.0464498211257374,0.0124461920592114,0,17.7001971370305,-249.093689421621
55.6180608537563,55.6180608537563,0.0462770786132398,0.0123999058424892,0,17.7449780585081,-251.710055468406
55.7968970622892,55.7968970622892,0.0461043361007422,0.0123536196257669,0,17.7902268809697,-254.326421515192
55.9757332708222,55.9757332708222,0.0459315935882446,0.0123073334090446,0,17.8359436044152,-256.942787561977
56.1545694793552,56.1545694793552,0.0457588510757469,0.0122610471923224,0,17.8821282288446,-259.559153608763
56.3334056878882,56.3334056878882,0.0455861085632493,0.0122147609756001,0,17.928780754258,-262.175519655548
56.5122418964212,56.5122418964212,0.0454133660507517,0.0121684747588779,0,17.9757267367305,-264.121425680048
56.6910781049541,56.6910781049541,0.0452406235382541,0.0121221885421556,0,18.0232598528154,-267.461260788075
56.8699143134871,56.8699143134871,0.0450678810257565,0.0120759023254333,0,18.0713902523481,-270.801095896101
57.0487505220201,57.0487505220201,0.0448951385132588,0.0120296161087111,0,18.1201179353287,-274.140931004128
57.2275867305531,57.2275867305531,0.0447223960007612,0.0119833298919888,0,18.1694429017571,-277.480766112154
57.406422939086,57.406422939086,0.0445496534882636,0.0119370436752666,0,18.2193651516333,-280.820601220181
57.585259147619,57.585259147619,0.044376910975766,0.0118907574585443,0,18.2698846849574,-284.160436328207
57.764095356152,57.764095356152,0.0442041684632683,0.011844471241822,0,18.3210015017294,-287.500271436233
57.942931564685,57.942931564685,0.0440314259507707,0.0117981850250998,0,18.3727156019491,-290.84010654426
58.121767773218,58.121767773218,0.0438586834382731,0.0117518988083775,0,18.4250269856168,-294.179941652286
58.3006039817509,58.3006039817509,0.0436859409257755,0.0117056125916553,0,18.4779356527322,-297.519776760313
58.4794401902839,58.4794401902839,0.0435131984132779,0.011659326374933,0,18.5314416032955,-300.859611868339
58.6582763988169,58.6582763988169,0.0433404559007802,0.0116130401582107,0,18.5855448373067,-304.199446976365
58.8371126073499,58.8371126073499,0.0431677133882826,0.0115667539414885,0,18.6402453547657,-307.539282084392
59.0159488158828,59.0159488158828,0.042994970875785,0.0115204677247662,0,18.6955431556726,-310.879117192418
59.1947850244158,59.1947850244158,0.0428222283632874,0.0114741815080439,0,18.7514382400273,-314.218952300445
59.3736212329488,59.3736212329488,0.0426494858507897,0.0114278952913217,0,18.8079306078298,-317.558787408471
59.5524574414818,59.5524574414818,0.0424767433382921,0.0113816090745994,0,18.8650202590802,-320.898622516497
59.7312936500148,59.7312936500148,0.0423040008257945,0.0113353228578772,0,18.922851931518,-328.649333070074
59.9101298585477,59.9101298585477,0.0421312583132969,0.0112890366411549,0,18.9819992624374,-332.819967857041
60.0889660670807,60.0889660670807,0.0419585158007993,0.0112427504244326,0,19.0418924538693,-336.990602644007
60.2678022756137,60.2678022756137,0.0417857732883017,0.0111964642077104,0,19.1025315058136,-341.161237430974
60.4466384841467,60.4466384841467,0.041613030775804,0.0111501779909881,0,19.1636556953509,-343.573455748843
60.6254746926797,60.6254746926797,0.0414402882633064,0.0111038917742659,0,19.2255508987358,-348.626450440769
60.8043109012126,60.8043109012126,0.0412675457508088,0.0110576055575436,0,19.2883497605331,-353.679445132696
60.9831471097456,60.9831471097456,0.0410948032383112,0.0110113193408213,0,19.3520522807429,-358.732439824623
61.1619833182786,61.1619833182786,0.0409220607258135,0.0109650331240991,0,19.4166584593652,-363.785434516549
61.3408195268116,61.3408195268116,0.0407493182133159,0.0109187469073768,0,19.4821682963999,-368.838429208476
61.5196557353445,61.5196557353445,0.0405765757008183,0.0108724606906546,0,19.5486157531066,-374.069311167862
61.6984919438775,61.6984919438775,0.0404038331883207,0.0108261744739323,0,19.6159492045938,-378.948794500359
61.8773281524105,61.8773281524105,0.0402310906758231,0.01077988825721,0,19.6841552843798,-383.828277832857
62.0561643609435,62.0561643609435,0.0400583481633254,0.0107336020404878,0,19.7532339924646,-388.707761165354
62.2350005694765,62.2350005694765,0.0398856056508278,0.0106873158237655,0,19.8231853288481,-393.587244497852
62.4138367780094,62.4138367780094,0.0397128631383302,0.0106410296070433,0,19.8940092935304,-398.466727830349
62.5926729865424,62.5926729865424,0.0395401206258326,0.010594743390321,0,19.9657047848619,-403.58250027546
62.7715091950754,62.7715091950754,0.039367378113335,0.0105484571735987,0,20.0384465324108,-409.918838693707
62.9503454036084,62.9503454036084,0.0391946356008373,0.0105021709568765,0,20.1123214466984,-416.255177111953
63.1291816121414,63.1291816121414,0.0390218930883397,0.0104558847401542,0,20.1873295277246,-422.5915155302
63.3080178206743,63.3080178206743,0.0388491505758421,0.010409598523432,0,20.2634707754896,-428.927853948447
63.4868540292073,63.4868540292073,0.0386764080633445,0.0103633123067097,0,20.3407451899933,-435.264192366694
63.6656902377403,63.6656902377403,0.0385036655508468,0.0103170260899874,0,20.4191527712357,-441.600530784941
63.8445264462733,63.8445264462733,0.0383309230383492,0.0102707398732652,0,20.4986935192168,-447.936869203187
64.0233626548062,64.0233626548062,0.0381581805258516,0.0102244536565429,0,20.5795473543176,-455.794639313262
64.2021988633392,64.2021988633392,0.037985438013354,0.0101781674398206,0,20.6617752640582,-463.823906429642
64.3810350718722,64.3810350718722,0.0378126955008564,0.0101318812230984,0,20.7454074933087,-471.470237150573
64.5598712804052,64.5598712804052,0.0376399529883587,0.0100855950063761,0,20.8304071633545,-479.116567871504
64.7387074889381,64.7387074889381,0.0374672104758611,0.0100393087896539,0,20.9167742741956,-486.762898592435
64.9175436974711,64.9175436974711,0.0372944679633635,0.0099930225729316,0,21.0045088258321,-494.409229313365
65.0963799060041,65.0963799060041,0.0371217254508659,0.00994673635620934,0,21.0936108182639,-502.055560034296
65.2752161145371,65.2752161145371,0.0369489829383683,0.00990045013948709,0,21.184080251491,-509.701890755226
65.4540523230701,65.4540523230701,0.0367762404258706,0.00985416392276482,0,21.27625934436,-521.488625062586
65.632888531603,65.632888531603,0.036603497913373,0.00980787770604256,0,21.370341434049,-530.67067154508
65.811724740136,65.811724740136,0.0364307554008754,0.0097615914893203,0,21.4656537305356,-537.388295746404
65.990560948669,65.990560948669,0.0362580128883778,0.00971530527259804,0,21.562702204479,-547.94531470712
66.169397157202,66.169397157202,0.0360852703758801,0.00966901905587578,0,21.6616386556668,-558.502333667837
66.3482333657349,66.3482333657349,0.0359125278633825,0.00962273283915352,0,21.762463084099,-569.059352628553
66.5270695742679,66.5270695742679,0.0357397853508849,0.00957644662243126,0,21.8651754897755,-579.616371589271
66.7059057828009,66.7059057828009,0.0355670428383873,0.009530160405709,0,21.9697758726963,-590.173390549987
66.8847419913339,66.8847419913339,0.0353943003258897,0.00948387418898674,0,22.0764630267768,-603.281226652507
67.0635781998669,67.0635781998669,0.035221557813392,0.00943758797226448,0,22.18549853944,-616.108443455371
67.2424144083999,67.2424144083999,0.0350488153008944,0.00939130175554222,0,22.2968280229222,-628.935660258237
67.4212506169328,67.4212506169328,0.0348760727883968,0.00934501553881995,0,22.4104514772235,-641.762877061102
67.6000868254658,67.6000868254658,0.0347033302758992,0.00929872932209769,0,22.5264184560171,-655.93803000736
67.7789230339988,67.7789230339988,0.0345305877634016,0.00925244310537543,0,22.6450964631711,-671.287682587816
67.9577592425318,67.9577592425318,0.0343578452509039,0.00920615688865317,0,22.7665195439949,-686.637335168271
68.1365954510647,68.1365954510647,0.0341851027384063,0.00915987067193091,0,22.8906876984884,-701.986987748727
68.3154316595977,68.3154316595977,0.0340123602259087,0.00911358445520865,0,23.0171969943651,-715.771584412578
68.4942678681307,68.4942678681307,0.0338396177134111,0.00906729823848639,0,23.1470526194612,-736.458097275478
68.6731040766637,68.6731040766637,0.0336668752009135,0.00902101202176413,0,23.280562947619,-756.666826740096
68.8519402851967,68.8519402851967,0.0334941326884158,0.00897472580504187,0,23.4179037394902,-779.272600714902
69.0307764937296,69.0307764937296,0.0333213901759182,0.00892843958831961,0,23.5592872622699,-801.878374689707
69.2096127022626,69.2096127022626,0.0331486476634206,0.00888215337159735,0,23.7047135159583,-824.484148664514
69.3884489107956,69.3884489107956,0.032975905150923,0.00883586715487509,0,23.8541825005553,-847.089922639319
69.5672851193286,69.5672851193286,0.0328031626384253,0.00878958093815283,0,24.007694216061,-869.695696614126
69.7461213278615,69.7461213278615,0.0326304201259277,0.00874329472143056,0,24.1660997856333,-903.554409807984
69.9249575363945,69.9249575363945,0.0324576776134301,0.00869700850470831,0,24.3308810096233,-939.262828845389
70.1037937449275,70.1037937449275,0.0322849351009325,0.00865072228798604,0,24.5020481918866,-974.971247882793
70.2826299534605,70.2826299534605,0.0321121925884349,0.00860443607126378,0,24.6803059894708,-1017.86257595949
70.4614661619935,70.4614661619935,0.0319394500759372,0.00855814985454152,0,24.8640869925991,-1061.91533242774
70.6403023705264,70.6403023705264,0.0317667075634396,0.00851186363781926,0,25.0613936364055,-1144.64725827957
70.8191385790594,70.8191385790594,0.031593965050942,0.008465577421097,0,25.2734957441559,-1227.3791841314
70.9979747875924,70.9979747875924,0.0314212225384444,0.00841929120437474,0,25.5003933158503,-1310.11110998323
71.1768109961254,71.1768109961254,0.031248565548395,0.00837302790332343,4.45038654812314E-006,25.7435395701054,-1407.45526120084
71.3556472046584,71.3556472046584,0.0310766459111391,0.00832696217535767,2.14897683305049E-005,26.0042007127933,-1509.00870280506
71.5344834131913,71.5344834131913,0.0309063423247723,0.00828132946692257,5.12067313353412E-005,26.2836847612822,-1617.50257555103
71.7133196217243,71.7133196217243,0.0307385258922343,0.00823636318934733,9.34492732802239E-005,26.5842045796179,-1763.14752962468
71.8921558302573,71.8921558302573,0.0305740549946713,0.00819229334516691,0.000148001323539463,26.9039480971436,-1815.63395980971
72.0709920387903,72.0709920387903,0.0304137709008166,0.00814934535165898,0.000214583848345437,27.2346261051085,-1885.19899666699
72.2498282473232,72.2498282473232,0.0302584934638998,0.00810773888783436,0.0002928562780465,27.5791491860831,-1970.13394342456
72.4286644558562,72.4286644558562,0.0301090169280978,0.0080676867707788,0.00038241824912091,27.9406327386742,-2058.71992373846
72.6075006643892,72.6075006643892,0.0299661058659748,0.00802939386709348,0.000482811652036477,28.3133484158473,-2112.57062732481
72.7863368729222,72.7863368729222,0.0298304912676937,0.00799305604500218,0.000593522974481093,28.6973027866229,-2184.21068022147
72.9651730814551,72.9651730814551,0.0297028668020005,0.00795885917248523,0.000713985927978479,29.0955520094113,-2272.1292593541
73.1440092899881,73.1440092899881,0.0295838852681086,0.0079269781665647,0.000843584344454072,29.5023005280663,-2279.58391273176
73.3228454985211,73.3228454985211,0.0294741552566307,0.00789757609860372,0.000981655327935039,29.9120964976517,-2305.99111042908
73.5016817070541,73.5016817070541,0.0293742380366367,0.00787080336019638,0.00112749264526357,30.3280327582114,-2348.19262089559
73.6805179155871,73.6805179155871,0.029284644684763,0.0078467968939146,0.00128035033847993,30.7537090212175,-2418.68525747565
73.85935412412,73.85935412412,0.0292058334710544,0.00782567949284687,0.0014394465403977,31.1828879779994,-2383.74714616169
74.038190332653,74.038190332653,0.0291382075149132,0.00780755917251147,0.00160396747385504,31.6073230835284,-2365.78710915944
74.217026541186,74.217026541186,0.029082112723143,0.00779252861835705,0.0017730716141852,32.030112869425,-2365.38578640429
74.395862749719,74.395862749719,0.0290378360206351,0.00778066471167654,0.00194589399361575,32.4451115291698,-2252.56170632245
74.574698958252,74.574698958252,0.0290056038827475,0.00777202813635923,0.00212155062557912,32.8391959542985,-2155.59779964234
74.7535351667849,74.7535351667849,0.0289855811768836,0.00776666306849272,0.00229914302630453,33.2165232518384,-2065.56278729736
74.9323713753179,74.9323713753179,0.0289778703191952,0.00776459695040214,0.00247776281056282,33.5785363251463,-1984.66419311884
75.1112075838509,75.1112075838509,0.0289777747886781,0.00776457135307727,0.00265659872585594,33.9309869758358,-1942.09028248295
75.2900437923839,75.2900437923839,0.0289777747886781,0.00776457135307726,0.00283543493438891,34.2727056825194,-1879.49271222489
75.4688800009169,75.4688800009169,0.0289777747886781,0.00776457135307725,0.00301427114292189,34.6032296770747,-1816.89514196683
75.6477162094498,75.6477162094498,0.028977774788678,0.00776457135307724,0.00319310735145486,34.9225589595017,-1754.29757170877
75.8265524179828,75.8265524179828,0.028977774788678,0.00776457135307723,0.00337194355998784,35.2306935298003,-1691.70000145071
76.0053886265158,76.0053886265158,0.028977774788678,0.00776457135307722,0.00355077976852082,35.5276333879707,-1629.10243119264
76.1842248350488,76.1842248350488,0.0289777747886752,0.00776457135307647,0.00372961597705367,35.8216124146915,-1637.02916316036
76.3630610435817,76.3630610435817,0.0289777747886752,0.00776457135307647,0.00390845218558666,36.1125069306625,-1616.16568319965
76.5418972521147,76.5418972521147,0.0289777747886752,0.00776457135307647,0.00408728839411963,36.3996703009805,-1595.30220323895
76.7207334606477,76.7207334606477,0.0289777747886752,0.00776457135307647,0.00426612460265261,36.6831025256455,-1574.43872327825
76.8995696691807,76.8995696691807,0.0289777747886752,0.00776457135307647,0.00444496081118558,36.9628036046576,-1553.57524331754
77.0784058777137,77.0784058777137,0.0289777747886752,0.00776457135307647,0.00462379701971857,37.2387735380167,-1532.71176335684
77.2572420862466,77.2572420862466,0.0289777747886742,0.00776457135307621,0.00480263322825146,37.5122170640918,-1523.6988192844
77.4360782947796,77.4360782947796,0.0289777747886742,0.00776457135307621,0.00498146943678445,37.7837062380923,-1512.4779843682
77.6149145033126,77.6149145033126,0.0289777747886742,0.00776457135307621,0.00516030564531742,38.0531887205198,-1501.25714945199
77.7937507118456,77.7937507118456,0.0289777747886742,0.00776457135307621,0.00533914185385041,38.3206645113744,-1490.03631453578
77.9725869203785,77.9725869203785,0.0289777747886742,0.00776457135307621,0.00551797806238338,38.5861336106559,-1478.81547961957
78.1514231289115,78.1514231289115,0.0289777747886742,0.00776457135307621,0.00569681427091636,38.8495960183644,-1467.59464470336
78.3302593374445,78.3302593374445,0.0289777747886741,0.00776457135307619,0.0058756504794494,39.1113199014073,-1459.68060416066
78.5090955459775,78.5090955459775,0.0289777747886741,0.00776457135307619,0.00605448668798237,39.3716863188469,-1452.10576813483
78.6879317545105,78.6879317545105,0.0289777747886741,0.00776457135307619,0.00623332289651536,39.6306980813315,-1444.53093210899
78.8667679630434,78.8667679630434,0.0289777747886741,0.00776457135307619,0.00641215910504833,39.8883551888609,-1436.95609608316
79.0456041715764,79.0456041715764,0.0289777747886741,0.00776457135307619,0.00659099531358131,40.1446576414352,-1429.38126005733
79.2244403801094,79.2244403801094,0.0289777747886741,0.00776457135307619,0.00676983152211428,40.3996054390543,-1421.8064240315
79.4032765886424,79.4032765886424,0.0289777747886743,0.00776457135307624,0.00694866773064745,40.6533806260173,-1416.80269665501
79.5821127971754,79.5821127971754,0.0289777747886743,0.00776457135307624,0.00712750393918042,40.9063643995974,-1412.42048645023
79.7609490057083,79.7609490057083,0.0289777747886743,0.00776457135307623,0.0073063401477134,41.1585644753194,-1408.03827624545
79.9397852142413,79.9397852142413,0.0289777747886743,0.00776457135307623,0.00748517635624637,41.4099808531834,-1403.65606604067
80.1186214227743,80.1186214227743,0.0289777747886743,0.00776457135307624,0.00766401256477936,41.6606135331894,-1399.27385583589
80.2974576313073,80.2974576313073,0.0289777747886743,0.00776457135307624,0.00784284877331233,41.9104625153373,-1394.89164563112
80.4762938398403,80.4762938398403,0.0289777747886743,0.00776457135307624,0.00802168498184531,42.1595277996273,-1390.50943542634
80.6551300483732,80.6551300483732,0.0289777747886743,0.00776457135307624,0.00820052119037828,42.4078093860592,-1386.12722522156
80.8339662569062,80.8339662569062,0.0289777747886743,0.00776457135307624,0.00837935739891127,42.6553072746332,-1381.74501501678
81.0128024654392,81.0128024654392,0.0289777747886743,0.00776457135307624,0.00855819360744426,42.9020214653491,-1377.362804812
81.1916386739722,81.1916386739722,0.0289777747886743,0.00776457135307624,0.00873702981597723,43.147951958207,-1372.98059460722
81.3704748825051,81.3704748825051,0.0289777747886743,0.00776457135307624,0.00891586602451021,43.3930987532068,-1368.59838440244
81.5493110910381,81.5493110910381,0.0289777747886719,0.00776457135307559,0.00909470223304252,43.6379900146614,-1368.30542063029
81.7281472995711,81.7281472995711,0.0289777747886719,0.00776457135307559,0.00927353844157551,43.8824747798956,-1365.86980305343
81.9069835081041,81.9069835081041,0.0289777747886719,0.00776457135307559,0.00945237465010848,44.1265239685169,-1363.43418547656
82.085819716637,82.085819716637,0.0289777747886719,0.00776457135307559,0.00963121085864146,44.3701375805253,-1360.9985678997
82.26465592517,82.26465592517,0.0289777747886719,0.00776457135307559,0.00981004706717443,44.6133156159209,-1358.56295032283
82.443492133703,82.443492133703,0.0289777747886719,0.00776457135307559,0.00998888327570742,44.8560580747036,-1356.12733274596
82.622328342236,82.622328342236,0.0289777747886719,0.00776457135307559,0.0101677194842404,45.0983649568734,-1353.6917151691
82.801164550769,82.801164550769,0.0289777747886719,0.00776457135307559,0.0103465556927734,45.3402362624303,-1351.25609759223
82.9800007593019,82.9800007593019,0.0289777747886719,0.00776457135307559,0.0105253919013063,45.5816719913743,-1348.82048001537
83.1588369678349,83.1588369678349,0.0289777747886719,0.00776457135307559,0.0107042281098393,45.8226721437055,-1346.3848624385
83.3376731763679,83.3376731763679,0.0289777747886719,0.00776457135307559,0.0108830643183723,46.0632367194237,-1343.94924486164
83.5165093849009,83.5165093849009,0.0289777747886719,0.00776457135307559,0.0110619005269053,46.3033657185291,-1341.51362728477
83.6953455934339,83.6953455934339,0.0289777747886727,0.00776457135307582,0.0112407367354386,46.5432171161207,-1340.61580051735
83.8741818019668,83.8741818019668,0.0289777747886727,0.00776457135307582,0.0114195729439716,46.782863996075,-1339.45533183532
84.0530180104998,84.0530180104998,0.0289777747886727,0.00776457135307582,0.0115984091525046,47.0223033422101,-1338.2948631533
84.2318542190328,84.2318542190328,0.0289777747886727,0.00776457135307582,0.0117772453610375,47.2615351545259,-1337.13439447127
84.4106904275658,84.4106904275658,0.0289777747886727,0.00776457135307582,0.0119560815695705,47.5005594330226,-1335.97392578925
84.5895266360988,84.5895266360988,0.0289777747886727,0.00776457135307582,0.0121349177781035,47.7393761777001,-1334.81345710722
84.7683628446317,84.7683628446317,0.0289777747886727,0.00776457135307582,0.0123137539866365,47.9779853885583,-1333.6529884252
84.9471990531647,84.9471990531647,0.0289777747886727,0.00776457135307582,0.0124925901951695,48.2163870655973,-1332.49251974317
85.1260352616977,85.1260352616977,0.0289777747886727,0.00776457135307582,0.0126714264037024,48.4545812088171,-1331.33205106115
85.3048714702307,85.3048714702307,0.0289777747886727,0.00776457135307582,0.0128502626122354,48.6925678182177,-1330.17158237912
85.4837076787636,85.4837076787636,0.0289777747886727,0.00776457135307582,0.0130290988207684,48.9303468937991,-1329.0111136971
85.6625438872966,85.6625438872966,0.0289777747886727,0.00776457135307582,0.0132079350293014,49.1679184355613,-1327.85064501508
85.8413800958296,85.8413800958296,0.0289777747886736,0.00776457135307605,0.0133867712378348,49.4053224418267,-1327.26803708432
86.0202163043626,86.0202163043626,0.0289777747886736,0.00776457135307605,0.0135656074463678,49.6426464950346,-1326.82595377688
86.1990525128955,86.1990525128955,0.0289777747886736,0.00776457135307605,0.0137444436549008,49.8798914877399,-1326.38387046944
86.3778887214285,86.3778887214285,0.0289777747886736,0.00776457135307605,0.0139232798634338,50.1170574199427,-1325.941787162
86.5567249299615,86.5567249299615,0.0289777747886736,0.00776457135307605,0.0141021160719668,50.3541442916429,-1325.49970385457
86.7355611384945,86.7355611384945,0.0289777747886736,0.00776457135307605,0.0142809522804997,50.5911521028406,-1325.05762054713
86.9143973470275,86.9143973470275,0.0289777747886736,0.00776457135307605,0.0144597884890327,50.8280808535356,-1324.61553723969
87.0932335555604,87.0932335555604,0.0289777747886736,0.00776457135307605,0.0146386246975657,51.0649305437282,-1324.17345393225
87.2720697640934,87.2720697640934,0.0289777747886736,0.00776457135307605,0.0148174609060987,51.3017011734181,-1323.73137062481
87.4509059726264,87.4509059726264,0.0289777747886736,0.00776457135307605,0.0149962971146317,51.5383927426055,-1323.28928731738
87.6297421811594,87.6297421811594,0.0289777747886736,0.00776457135307605,0.0151751333231646,51.7750052512904,-1322.84720400994
87.8085783896924,87.8085783896924,0.0289777747886736,0.00776457135307605,0.0153539695316976,52.0115386994727,-1322.4051207025
87.9874145982253,87.9874145982253,0.0289777747886742,0.00776457135307622,0.0155328057402311,52.2480592724223,-1322.6134766184
88.1662508067583,88.1662508067583,0.0289777747886742,0.00776457135307622,0.0157116419487641,52.4846006532905,-1322.72756263322
88.3450870152913,88.3450870152913,0.0289777747886742,0.00776457135307622,0.015890478157297,52.7211624368691,-1322.84164864804
88.5239232238243,88.5239232238243,0.0289777747886742,0.00776457135307622,0.01606931436583,52.957744623158,-1322.95573466287
88.7027594323573,88.7027594323573,0.0289777747886742,0.00776457135307622,0.016248150574363,53.1943472121572,-1323.06982067769
88.8815956408902,88.8815956408902,0.0289777747886742,0.00776457135307622,0.016426986782896,53.4309702038668,-1323.18390669251
89.0604318494232,89.0604318494232,0.0289777747886742,0.00776457135307622,0.016605822991429,53.6675673127322,-1323.14679939329
89.2392680579562,89.2392680579562,0.0289777747886742,0.00776457135307622,0.0167846591999619,53.9042242612055,-1323.48668064579
89.4181042664892,89.4181042664892,0.0289777747886742,0.00776457135307622,0.0169634954084949,54.1409419927534,-1323.82656189828
89.5969404750221,89.5969404750221,0.0289777747886742,0.00776457135307622,0.0171423316170279,54.3777205073758,-1324.16644315077
89.7757766835551,89.7757766835551,0.0289777747886742,0.00776457135307622,0.0173211678255609,54.6145598050728,-1324.50632440326
89.9546128920881,89.9546128920881,0.0289777747886742,0.00776457135307622,0.0175000040340938,54.8514598858443,-1324.84620565576
90.1334491006211,90.1334491006211,0.0289777747886728,0.00776457135307584,0.017678840242626,55.0886037468643,-1326.47153024917
90.312285309154,90.312285309154,0.0289777747886728,0.00776457135307584,0.017857676451159,55.3259013962248,-1327.32717536034
90.491121517687,90.491121517687,0.0289777747886728,0.00776457135307584,0.018036512659692,55.5633520659128,-1328.18282047151
90.66995772622,90.66995772622,0.0289777747886728,0.00776457135307584,0.0182153488682249,55.8009557559284,-1329.03846558268
90.848793934753,90.848793934753,0.0289777747886728,0.00776457135307584,0.0183941850767579,56.0387124662714,-1329.89411069385
91.027630143286,91.027630143286,0.0289777747886744,0.00776457135307626,0.018573021285292,56.2766221816771,-1330.72319457405
91.2064663518189,91.2064663518189,0.0289777747886744,0.00776457135307626,0.018751857493825,56.5148482923974,-1333.45888213782
91.3853025603519,91.3853025603519,0.0289777747886744,0.00776457135307626,0.018930693702358,56.7535636431093,-1336.19456970159
91.5641387688849,91.5641387688849,0.0289777747886744,0.00776457135307626,0.0191095299108909,56.9927682338129,-1338.93025726536
91.7429749774179,91.7429749774179,0.0289777747886744,0.00776457135307626,0.0192883661194239,57.2324620645082,-1341.66594482913
91.9218111859509,91.9218111859509,0.0289777747886744,0.00776457135307626,0.0194672023279569,57.472645135195,-1344.4016323929
92.1006473944838,92.1006473944838,0.0289777747886761,0.00776457135307671,0.0196460385364911,57.7133233622748,-1350.01647482007
