"Distance [mm]","Voltage [V]","XCoord []","YCoord []","ZCoord []","TangUnitVecX []","TangUnitVecY []","TangUnitVecZ []","E_Tang []"
18.1224,0.0249190516134483,-0.001,0,-0.0065224,0,0,-1,7.15102939740117
18.144,0.0247645815721545,-0.001,0,-0.006544,0,0,-1,7.15175220387445
18.1656,0.0246100959182409,-0.001,0,-0.0065656,0,0,-1,7.15247501034772
18.1872,0.0244555946517075,-0.001,0,-0.0065872,0,0,-1,7.153197816821
18.2088,0.0243010777725543,-0.001,0,-0.0066088,0,0,-1,7.15392062329427
18.2304,0.0241465452807812,-0.001,0,-0.0066304,0,0,-1,7.15464342976755
18.252,0.0239919971763883,-0.001,0,-0.006652,0,0,-1,7.15536623624082
18.2736,0.0238374334593756,-0.001,0,-0.0066736,0,0,-1,7.15608904271409
18.2952,0.0236828541297431,-0.001,0,-0.0066952,0,0,-1,7.15681184918737
18.3168,0.0235282591874907,-0.001,0,-0.0067168,0,0,-1,7.15753465566064
18.3384,0.0233736486326185,-0.001,0,-0.0067384,0,0,-1,7.15825746213392
18.36,0.0232190224651265,-0.001,0,-0.00676,0,0,-1,7.15898026860719
18.3816,0.0230643806850147,-0.001,0,-0.0067816,0,0,-1,7.15970307508047
18.4032,0.0229097232922831,-0.001,0,-0.0068032,0,0,-1,7.16042588155374
18.4248,0.0227550502869316,-0.001,0,-0.0068248,0,0,-1,7.16114868802701
18.4464,0.0226003588099158,-0.001,0,-0.0068464,0,0,-1,7.1622536030341
18.468,0.022445651248283,-0.001,0,-0.006868,0,0,-1,7.16252062222353
18.4896,0.0222909379190357,-0.001,0,-0.0068896,0,0,-1,7.16278764141296
18.5112,0.0221362188221739,-0.001,0,-0.0069112,0,0,-1,7.1630546606024
18.5328,0.0219814939576977,-0.001,0,-0.0069328,0,0,-1,7.16332167979183
18.5544,0.0218267633256069,-0.001,0,-0.0069544,0,0,-1,7.16358869898126
18.576,0.0216720269259017,-0.001,0,-0.006976,0,0,-1,7.1638557181707
18.5976,0.021517284758582,-0.001,0,-0.0069976,0,0,-1,7.16412273736013
